RegionID,SizeRank,RegionName,RegionType,StateName,Date,PriceValue
845159,86,"Poughkeepsie, NY",msa,NY,2017-03-31,1767.1586309547886
395143,91,"Syracuse, NY",msa,NY,2017-03-31,1248.4635773327343
395179,169,"Utica, NY",msa,NY,2017-03-31,
394387,195,"Binghamton, NY",msa,NY,2017-03-31,
394748,241,"Kingston, NY",msa,NY,2017-03-31,
394719,328,"Jamestown, NY",msa,NY,2017-03-31,
394633,331,"Glens Falls, NY",msa,NY,2017-03-31,
395213,351,"Watertown, NY",msa,NY,2017-03-31,
394709,376,"Ithaca, NY",msa,NY,2017-03-31,
394501,413,"Corning, NY",msa,NY,2017-03-31,
394568,432,"Elmira, NY",msa,NY,2017-03-31,
394350,464,"Auburn, NY",msa,NY,2017-03-31,
394939,542,"Oneonta, NY",msa,NY,2017-03-31,
394913,1,"New York, NY",msa,NY,2017-04-30,2184.901209457284
394425,50,"Buffalo, NY",msa,NY,2017-04-30,1124.7809847764497
395031,52,"Rochester, NY",msa,NY,2017-04-30,1155.8355347856182
394308,64,"Albany, NY",msa,NY,2017-04-30,1344.057970163394
845159,86,"Poughkeepsie, NY",msa,NY,2017-04-30,1787.1041921234453
395143,91,"Syracuse, NY",msa,NY,2017-04-30,1239.0348209257345
395179,169,"Utica, NY",msa,NY,2017-04-30,
394387,195,"Binghamton, NY",msa,NY,2017-04-30,
394748,241,"Kingston, NY",msa,NY,2017-04-30,
394719,328,"Jamestown, NY",msa,NY,2017-04-30,
394633,331,"Glens Falls, NY",msa,NY,2017-04-30,
395213,351,"Watertown, NY",msa,NY,2017-04-30,
394709,376,"Ithaca, NY",msa,NY,2017-04-30,
394501,413,"Corning, NY",msa,NY,2017-04-30,
394568,432,"Elmira, NY",msa,NY,2017-04-30,
394350,464,"Auburn, NY",msa,NY,2017-04-30,
394939,542,"Oneonta, NY",msa,NY,2017-04-30,
394913,1,"New York, NY",msa,NY,2017-05-31,2196.8572479839463
394425,50,"Buffalo, NY",msa,NY,2017-05-31,1123.8922271806262
395031,52,"Rochester, NY",msa,NY,2017-05-31,1155.8076247498227
394308,64,"Albany, NY",msa,NY,2017-05-31,1360.0675437074665
845159,86,"Poughkeepsie, NY",msa,NY,2017-05-31,1802.726992349911
395143,91,"Syracuse, NY",msa,NY,2017-05-31,1208.791280406504
395179,169,"Utica, NY",msa,NY,2017-05-31,
394387,195,"Binghamton, NY",msa,NY,2017-05-31,
394748,241,"Kingston, NY",msa,NY,2017-05-31,
394719,328,"Jamestown, NY",msa,NY,2017-05-31,
394633,331,"Glens Falls, NY",msa,NY,2017-05-31,
395213,351,"Watertown, NY",msa,NY,2017-05-31,
394709,376,"Ithaca, NY",msa,NY,2017-05-31,
394501,413,"Corning, NY",msa,NY,2017-05-31,
394568,432,"Elmira, NY",msa,NY,2017-05-31,
394350,464,"Auburn, NY",msa,NY,2017-05-31,
394939,542,"Oneonta, NY",msa,NY,2017-05-31,
394913,1,"New York, NY",msa,NY,2017-06-30,2202.8209816342364
394425,50,"Buffalo, NY",msa,NY,2017-06-30,1147.083202253241
395031,52,"Rochester, NY",msa,NY,2017-06-30,1164.3818653791966
394308,64,"Albany, NY",msa,NY,2017-06-30,1372.6380954192714
845159,86,"Poughkeepsie, NY",msa,NY,2017-06-30,1811.4173530812527
395143,91,"Syracuse, NY",msa,NY,2017-06-30,1218.6576711841851
395179,169,"Utica, NY",msa,NY,2017-06-30,
394387,195,"Binghamton, NY",msa,NY,2017-06-30,
394748,241,"Kingston, NY",msa,NY,2017-06-30,
394719,328,"Jamestown, NY",msa,NY,2017-06-30,
394633,331,"Glens Falls, NY",msa,NY,2017-06-30,
395213,351,"Watertown, NY",msa,NY,2017-06-30,
394709,376,"Ithaca, NY",msa,NY,2017-06-30,
394501,413,"Corning, NY",msa,NY,2017-06-30,
394568,432,"Elmira, NY",msa,NY,2017-06-30,
394350,464,"Auburn, NY",msa,NY,2017-06-30,
394939,542,"Oneonta, NY",msa,NY,2017-06-30,
394913,1,"New York, NY",msa,NY,2017-07-31,2208.383336043254
394425,50,"Buffalo, NY",msa,NY,2017-07-31,1158.0437859649828
395031,52,"Rochester, NY",msa,NY,2017-07-31,1176.742030075041
394308,64,"Albany, NY",msa,NY,2017-07-31,1368.0559434174354
845159,86,"Poughkeepsie, NY",msa,NY,2017-07-31,1819.432525773536
395143,91,"Syracuse, NY",msa,NY,2017-07-31,1224.7583466630242
395179,169,"Utica, NY",msa,NY,2017-07-31,
394387,195,"Binghamton, NY",msa,NY,2017-07-31,
394748,241,"Kingston, NY",msa,NY,2017-07-31,
394719,328,"Jamestown, NY",msa,NY,2017-07-31,
394633,331,"Glens Falls, NY",msa,NY,2017-07-31,
395213,351,"Watertown, NY",msa,NY,2017-07-31,
394709,376,"Ithaca, NY",msa,NY,2017-07-31,
394501,413,"Corning, NY",msa,NY,2017-07-31,
394568,432,"Elmira, NY",msa,NY,2017-07-31,
394350,464,"Auburn, NY",msa,NY,2017-07-31,
394939,542,"Oneonta, NY",msa,NY,2017-07-31,
394913,1,"New York, NY",msa,NY,2017-08-31,2202.1962889538654
394425,50,"Buffalo, NY",msa,NY,2017-08-31,1161.728296122696
395031,52,"Rochester, NY",msa,NY,2017-08-31,1184.7289173644192
394308,64,"Albany, NY",msa,NY,2017-08-31,1369.0216776814814
845159,86,"Poughkeepsie, NY",msa,NY,2017-08-31,1814.4681303264583
395143,91,"Syracuse, NY",msa,NY,2017-08-31,1229.5353486724412
395179,169,"Utica, NY",msa,NY,2017-08-31,
394387,195,"Binghamton, NY",msa,NY,2017-08-31,
394748,241,"Kingston, NY",msa,NY,2017-08-31,
394719,328,"Jamestown, NY",msa,NY,2017-08-31,
394633,331,"Glens Falls, NY",msa,NY,2017-08-31,
395213,351,"Watertown, NY",msa,NY,2017-08-31,
394709,376,"Ithaca, NY",msa,NY,2017-08-31,
394501,413,"Corning, NY",msa,NY,2017-08-31,
394568,432,"Elmira, NY",msa,NY,2017-08-31,
394350,464,"Auburn, NY",msa,NY,2017-08-31,
394939,542,"Oneonta, NY",msa,NY,2017-08-31,
394913,1,"New York, NY",msa,NY,2017-09-30,2223.3386270195515
394425,50,"Buffalo, NY",msa,NY,2017-09-30,1155.3366651541928
395031,52,"Rochester, NY",msa,NY,2017-09-30,1177.8961418907063
394308,64,"Albany, NY",msa,NY,2017-09-30,1366.8830720437977
845159,86,"Poughkeepsie, NY",msa,NY,2017-09-30,1812.458766915994
395143,91,"Syracuse, NY",msa,NY,2017-09-30,1222.872356493067
395179,169,"Utica, NY",msa,NY,2017-09-30,
394387,195,"Binghamton, NY",msa,NY,2017-09-30,
394748,241,"Kingston, NY",msa,NY,2017-09-30,
394719,328,"Jamestown, NY",msa,NY,2017-09-30,
394633,331,"Glens Falls, NY",msa,NY,2017-09-30,
395213,351,"Watertown, NY",msa,NY,2017-09-30,
394709,376,"Ithaca, NY",msa,NY,2017-09-30,
394501,413,"Corning, NY",msa,NY,2017-09-30,
394568,432,"Elmira, NY",msa,NY,2017-09-30,
394350,464,"Auburn, NY",msa,NY,2017-09-30,
394939,542,"Oneonta, NY",msa,NY,2017-09-30,
394913,1,"New York, NY",msa,NY,2017-10-31,2232.276063167124
394425,50,"Buffalo, NY",msa,NY,2017-10-31,1149.5935516911284
395031,52,"Rochester, NY",msa,NY,2017-10-31,1171.432850049227
394308,64,"Albany, NY",msa,NY,2017-10-31,1365.5002058129348
845159,86,"Poughkeepsie, NY",msa,NY,2017-10-31,1799.7592575281712
395143,91,"Syracuse, NY",msa,NY,2017-10-31,1236.7456069295863
395179,169,"Utica, NY",msa,NY,2017-10-31,
394387,195,"Binghamton, NY",msa,NY,2017-10-31,
394748,241,"Kingston, NY",msa,NY,2017-10-31,
394719,328,"Jamestown, NY",msa,NY,2017-10-31,
394633,331,"Glens Falls, NY",msa,NY,2017-10-31,
395213,351,"Watertown, NY",msa,NY,2017-10-31,
394709,376,"Ithaca, NY",msa,NY,2017-10-31,
394501,413,"Corning, NY",msa,NY,2017-10-31,
394568,432,"Elmira, NY",msa,NY,2017-10-31,
394350,464,"Auburn, NY",msa,NY,2017-10-31,
394939,542,"Oneonta, NY",msa,NY,2017-10-31,
394913,1,"New York, NY",msa,NY,2017-11-30,2233.687211092188
394425,50,"Buffalo, NY",msa,NY,2017-11-30,1156.386628004742
395031,52,"Rochester, NY",msa,NY,2017-11-30,1173.99982722737
394308,64,"Albany, NY",msa,NY,2017-11-30,1355.264821750755
845159,86,"Poughkeepsie, NY",msa,NY,2017-11-30,1795.075068611662
395143,91,"Syracuse, NY",msa,NY,2017-11-30,1243.1282363840196
395179,169,"Utica, NY",msa,NY,2017-11-30,
394387,195,"Binghamton, NY",msa,NY,2017-11-30,
394748,241,"Kingston, NY",msa,NY,2017-11-30,
394719,328,"Jamestown, NY",msa,NY,2017-11-30,
394633,331,"Glens Falls, NY",msa,NY,2017-11-30,
395213,351,"Watertown, NY",msa,NY,2017-11-30,
394709,376,"Ithaca, NY",msa,NY,2017-11-30,
394501,413,"Corning, NY",msa,NY,2017-11-30,
394568,432,"Elmira, NY",msa,NY,2017-11-30,
394350,464,"Auburn, NY",msa,NY,2017-11-30,
394939,542,"Oneonta, NY",msa,NY,2017-11-30,
394913,1,"New York, NY",msa,NY,2017-12-31,2215.0821404401268
394425,50,"Buffalo, NY",msa,NY,2017-12-31,1164.2602668869154
395031,52,"Rochester, NY",msa,NY,2017-12-31,1179.9164471117838
394308,64,"Albany, NY",msa,NY,2017-12-31,1365.0013041841269
845159,86,"Poughkeepsie, NY",msa,NY,2017-12-31,1790.3230207107083
395143,91,"Syracuse, NY",msa,NY,2017-12-31,1228.286632696461
395179,169,"Utica, NY",msa,NY,2017-12-31,
394387,195,"Binghamton, NY",msa,NY,2017-12-31,
394748,241,"Kingston, NY",msa,NY,2017-12-31,
394719,328,"Jamestown, NY",msa,NY,2017-12-31,
394633,331,"Glens Falls, NY",msa,NY,2017-12-31,
395213,351,"Watertown, NY",msa,NY,2017-12-31,
394709,376,"Ithaca, NY",msa,NY,2017-12-31,
394501,413,"Corning, NY",msa,NY,2017-12-31,
394568,432,"Elmira, NY",msa,NY,2017-12-31,
394350,464,"Auburn, NY",msa,NY,2017-12-31,
394939,542,"Oneonta, NY",msa,NY,2017-12-31,
394913,1,"New York, NY",msa,NY,2018-01-31,2214.1883356364074
394425,50,"Buffalo, NY",msa,NY,2018-01-31,1173.6631397514116
395031,52,"Rochester, NY",msa,NY,2018-01-31,1195.427168872227
394308,64,"Albany, NY",msa,NY,2018-01-31,1372.3962875089917
845159,86,"Poughkeepsie, NY",msa,NY,2018-01-31,1845.2976552407847
395143,91,"Syracuse, NY",msa,NY,2018-01-31,1225.9218676144667
395179,169,"Utica, NY",msa,NY,2018-01-31,
394387,195,"Binghamton, NY",msa,NY,2018-01-31,
394748,241,"Kingston, NY",msa,NY,2018-01-31,
394719,328,"Jamestown, NY",msa,NY,2018-01-31,
394633,331,"Glens Falls, NY",msa,NY,2018-01-31,
395213,351,"Watertown, NY",msa,NY,2018-01-31,
394709,376,"Ithaca, NY",msa,NY,2018-01-31,
394501,413,"Corning, NY",msa,NY,2018-01-31,
394568,432,"Elmira, NY",msa,NY,2018-01-31,
394350,464,"Auburn, NY",msa,NY,2018-01-31,
394939,542,"Oneonta, NY",msa,NY,2018-01-31,
394913,1,"New York, NY",msa,NY,2018-02-28,2226.6430417912643
394425,50,"Buffalo, NY",msa,NY,2018-02-28,1186.4268003309226
395031,52,"Rochester, NY",msa,NY,2018-02-28,1191.8176101066522
394308,64,"Albany, NY",msa,NY,2018-02-28,1381.0424905063342
845159,86,"Poughkeepsie, NY",msa,NY,2018-02-28,1878.824287238253
395143,91,"Syracuse, NY",msa,NY,2018-02-28,1236.507256609444
395179,169,"Utica, NY",msa,NY,2018-02-28,
394387,195,"Binghamton, NY",msa,NY,2018-02-28,
394748,241,"Kingston, NY",msa,NY,2018-02-28,
394719,328,"Jamestown, NY",msa,NY,2018-02-28,
394633,331,"Glens Falls, NY",msa,NY,2018-02-28,
395213,351,"Watertown, NY",msa,NY,2018-02-28,
394709,376,"Ithaca, NY",msa,NY,2018-02-28,
394501,413,"Corning, NY",msa,NY,2018-02-28,
394568,432,"Elmira, NY",msa,NY,2018-02-28,
394350,464,"Auburn, NY",msa,NY,2018-02-28,
394939,542,"Oneonta, NY",msa,NY,2018-02-28,
394913,1,"New York, NY",msa,NY,2018-03-31,2238.781217610117
394425,50,"Buffalo, NY",msa,NY,2018-03-31,1193.1046944202672
395031,52,"Rochester, NY",msa,NY,2018-03-31,1200.5607749493618
394308,64,"Albany, NY",msa,NY,2018-03-31,1397.010219121977
845159,86,"Poughkeepsie, NY",msa,NY,2018-03-31,1933.3722496998048
395143,91,"Syracuse, NY",msa,NY,2018-03-31,1272.0450490052588
395179,169,"Utica, NY",msa,NY,2018-03-31,
394387,195,"Binghamton, NY",msa,NY,2018-03-31,
394748,241,"Kingston, NY",msa,NY,2018-03-31,
394719,328,"Jamestown, NY",msa,NY,2018-03-31,
394633,331,"Glens Falls, NY",msa,NY,2018-03-31,
395213,351,"Watertown, NY",msa,NY,2018-03-31,
394709,376,"Ithaca, NY",msa,NY,2018-03-31,
394501,413,"Corning, NY",msa,NY,2018-03-31,
394568,432,"Elmira, NY",msa,NY,2018-03-31,
394350,464,"Auburn, NY",msa,NY,2018-03-31,
394939,542,"Oneonta, NY",msa,NY,2018-03-31,
394913,1,"New York, NY",msa,NY,2018-04-30,2251.960216557294
394425,50,"Buffalo, NY",msa,NY,2018-04-30,1191.432099433421
395031,52,"Rochester, NY",msa,NY,2018-04-30,1207.6945916840036
394308,64,"Albany, NY",msa,NY,2018-04-30,1413.818826439233
845159,86,"Poughkeepsie, NY",msa,NY,2018-04-30,1897.3978771007264
395143,91,"Syracuse, NY",msa,NY,2018-04-30,1282.4008078525876
395179,169,"Utica, NY",msa,NY,2018-04-30,
394387,195,"Binghamton, NY",msa,NY,2018-04-30,
394748,241,"Kingston, NY",msa,NY,2018-04-30,
394719,328,"Jamestown, NY",msa,NY,2018-04-30,
394633,331,"Glens Falls, NY",msa,NY,2018-04-30,
395213,351,"Watertown, NY",msa,NY,2018-04-30,
394709,376,"Ithaca, NY",msa,NY,2018-04-30,
394501,413,"Corning, NY",msa,NY,2018-04-30,
394568,432,"Elmira, NY",msa,NY,2018-04-30,
394350,464,"Auburn, NY",msa,NY,2018-04-30,
394939,542,"Oneonta, NY",msa,NY,2018-04-30,
394913,1,"New York, NY",msa,NY,2018-05-31,2262.575333381709
394425,50,"Buffalo, NY",msa,NY,2018-05-31,1187.4340666688372
395031,52,"Rochester, NY",msa,NY,2018-05-31,1221.653526662698
394308,64,"Albany, NY",msa,NY,2018-05-31,1435.2051024518958
845159,86,"Poughkeepsie, NY",msa,NY,2018-05-31,1888.762320477883
395143,91,"Syracuse, NY",msa,NY,2018-05-31,1293.0944174938538
395179,169,"Utica, NY",msa,NY,2018-05-31,
394387,195,"Binghamton, NY",msa,NY,2018-05-31,
394748,241,"Kingston, NY",msa,NY,2018-05-31,
394719,328,"Jamestown, NY",msa,NY,2018-05-31,
394633,331,"Glens Falls, NY",msa,NY,2018-05-31,
395213,351,"Watertown, NY",msa,NY,2018-05-31,
394709,376,"Ithaca, NY",msa,NY,2018-05-31,
394501,413,"Corning, NY",msa,NY,2018-05-31,
394568,432,"Elmira, NY",msa,NY,2018-05-31,
394350,464,"Auburn, NY",msa,NY,2018-05-31,
394939,542,"Oneonta, NY",msa,NY,2018-05-31,
394913,1,"New York, NY",msa,NY,2018-06-30,2269.022683072744
394425,50,"Buffalo, NY",msa,NY,2018-06-30,1175.8215078338917
395031,52,"Rochester, NY",msa,NY,2018-06-30,1225.7240976870364
394308,64,"Albany, NY",msa,NY,2018-06-30,1433.562014777522
845159,86,"Poughkeepsie, NY",msa,NY,2018-06-30,1873.0896823791884
395143,91,"Syracuse, NY",msa,NY,2018-06-30,1285.8468614913627
395179,169,"Utica, NY",msa,NY,2018-06-30,
394387,195,"Binghamton, NY",msa,NY,2018-06-30,
394748,241,"Kingston, NY",msa,NY,2018-06-30,
394719,328,"Jamestown, NY",msa,NY,2018-06-30,
394633,331,"Glens Falls, NY",msa,NY,2018-06-30,
395213,351,"Watertown, NY",msa,NY,2018-06-30,
394709,376,"Ithaca, NY",msa,NY,2018-06-30,
394501,413,"Corning, NY",msa,NY,2018-06-30,
394568,432,"Elmira, NY",msa,NY,2018-06-30,
394350,464,"Auburn, NY",msa,NY,2018-06-30,
394939,542,"Oneonta, NY",msa,NY,2018-06-30,
394913,1,"New York, NY",msa,NY,2018-07-31,2270.281296712682
394425,50,"Buffalo, NY",msa,NY,2018-07-31,1188.8994179932972
395031,52,"Rochester, NY",msa,NY,2018-07-31,1231.8248584925418
394308,64,"Albany, NY",msa,NY,2018-07-31,1418.738328756392
845159,86,"Poughkeepsie, NY",msa,NY,2018-07-31,1883.6388962425235
395143,91,"Syracuse, NY",msa,NY,2018-07-31,1272.1567608263024
395179,169,"Utica, NY",msa,NY,2018-07-31,
394387,195,"Binghamton, NY",msa,NY,2018-07-31,
394748,241,"Kingston, NY",msa,NY,2018-07-31,
394719,328,"Jamestown, NY",msa,NY,2018-07-31,
394633,331,"Glens Falls, NY",msa,NY,2018-07-31,
395213,351,"Watertown, NY",msa,NY,2018-07-31,
394709,376,"Ithaca, NY",msa,NY,2018-07-31,
394501,413,"Corning, NY",msa,NY,2018-07-31,
394568,432,"Elmira, NY",msa,NY,2018-07-31,
394350,464,"Auburn, NY",msa,NY,2018-07-31,
394939,542,"Oneonta, NY",msa,NY,2018-07-31,
394913,1,"New York, NY",msa,NY,2018-08-31,2275.4296915322075
394425,50,"Buffalo, NY",msa,NY,2018-08-31,1191.7551822126145
395031,52,"Rochester, NY",msa,NY,2018-08-31,1241.1444856070418
394308,64,"Albany, NY",msa,NY,2018-08-31,1408.9439736130378
845159,86,"Poughkeepsie, NY",msa,NY,2018-08-31,1903.9140468319736
395143,91,"Syracuse, NY",msa,NY,2018-08-31,1265.2399409760535
395179,169,"Utica, NY",msa,NY,2018-08-31,
394387,195,"Binghamton, NY",msa,NY,2018-08-31,
394748,241,"Kingston, NY",msa,NY,2018-08-31,
394719,328,"Jamestown, NY",msa,NY,2018-08-31,
394633,331,"Glens Falls, NY",msa,NY,2018-08-31,
395213,351,"Watertown, NY",msa,NY,2018-08-31,
394709,376,"Ithaca, NY",msa,NY,2018-08-31,
394501,413,"Corning, NY",msa,NY,2018-08-31,
394568,432,"Elmira, NY",msa,NY,2018-08-31,
394350,464,"Auburn, NY",msa,NY,2018-08-31,
394939,542,"Oneonta, NY",msa,NY,2018-08-31,
394913,1,"New York, NY",msa,NY,2018-09-30,2277.8231189005533
394425,50,"Buffalo, NY",msa,NY,2018-09-30,1193.6572494386903
395031,52,"Rochester, NY",msa,NY,2018-09-30,1242.7119113323786
394308,64,"Albany, NY",msa,NY,2018-09-30,1409.9633393689137
845159,86,"Poughkeepsie, NY",msa,NY,2018-09-30,1889.7508650273987
395143,91,"Syracuse, NY",msa,NY,2018-09-30,1261.7653391065037
395179,169,"Utica, NY",msa,NY,2018-09-30,
394387,195,"Binghamton, NY",msa,NY,2018-09-30,
394748,241,"Kingston, NY",msa,NY,2018-09-30,
394719,328,"Jamestown, NY",msa,NY,2018-09-30,
394633,331,"Glens Falls, NY",msa,NY,2018-09-30,
395213,351,"Watertown, NY",msa,NY,2018-09-30,
394709,376,"Ithaca, NY",msa,NY,2018-09-30,
394501,413,"Corning, NY",msa,NY,2018-09-30,
394568,432,"Elmira, NY",msa,NY,2018-09-30,
394350,464,"Auburn, NY",msa,NY,2018-09-30,
394939,542,"Oneonta, NY",msa,NY,2018-09-30,
394913,1,"New York, NY",msa,NY,2018-10-31,2276.901868785422
394425,50,"Buffalo, NY",msa,NY,2018-10-31,1191.7320097714394
395031,52,"Rochester, NY",msa,NY,2018-10-31,1238.0856067121658
394308,64,"Albany, NY",msa,NY,2018-10-31,1425.9830710922754
845159,86,"Poughkeepsie, NY",msa,NY,2018-10-31,1878.2264916504048
395143,91,"Syracuse, NY",msa,NY,2018-10-31,1280.104594510157
395179,169,"Utica, NY",msa,NY,2018-10-31,
394387,195,"Binghamton, NY",msa,NY,2018-10-31,
394748,241,"Kingston, NY",msa,NY,2018-10-31,
394719,328,"Jamestown, NY",msa,NY,2018-10-31,
394633,331,"Glens Falls, NY",msa,NY,2018-10-31,
395213,351,"Watertown, NY",msa,NY,2018-10-31,
394709,376,"Ithaca, NY",msa,NY,2018-10-31,
394501,413,"Corning, NY",msa,NY,2018-10-31,
394568,432,"Elmira, NY",msa,NY,2018-10-31,
394350,464,"Auburn, NY",msa,NY,2018-10-31,
394939,542,"Oneonta, NY",msa,NY,2018-10-31,
394913,1,"New York, NY",msa,NY,2018-11-30,2278.868374138473
394425,50,"Buffalo, NY",msa,NY,2018-11-30,1199.9255276228996
395031,52,"Rochester, NY",msa,NY,2018-11-30,1226.738108592201
394308,64,"Albany, NY",msa,NY,2018-11-30,1419.9080551547747
845159,86,"Poughkeepsie, NY",msa,NY,2018-11-30,1872.3281936454964
395143,91,"Syracuse, NY",msa,NY,2018-11-30,1304.87843481269
395179,169,"Utica, NY",msa,NY,2018-11-30,
394387,195,"Binghamton, NY",msa,NY,2018-11-30,
394748,241,"Kingston, NY",msa,NY,2018-11-30,
394719,328,"Jamestown, NY",msa,NY,2018-11-30,
394633,331,"Glens Falls, NY",msa,NY,2018-11-30,
395213,351,"Watertown, NY",msa,NY,2018-11-30,
394709,376,"Ithaca, NY",msa,NY,2018-11-30,
394501,413,"Corning, NY",msa,NY,2018-11-30,
394568,432,"Elmira, NY",msa,NY,2018-11-30,
394350,464,"Auburn, NY",msa,NY,2018-11-30,
394939,542,"Oneonta, NY",msa,NY,2018-11-30,
394913,1,"New York, NY",msa,NY,2018-12-31,2278.6912347904035
394425,50,"Buffalo, NY",msa,NY,2018-12-31,1208.9333181686577
395031,52,"Rochester, NY",msa,NY,2018-12-31,1224.32274415593
394308,64,"Albany, NY",msa,NY,2018-12-31,1415.178204127519
845159,86,"Poughkeepsie, NY",msa,NY,2018-12-31,1906.53788630508
395143,91,"Syracuse, NY",msa,NY,2018-12-31,1293.2996095077792
395179,169,"Utica, NY",msa,NY,2018-12-31,
394387,195,"Binghamton, NY",msa,NY,2018-12-31,
394748,241,"Kingston, NY",msa,NY,2018-12-31,
394719,328,"Jamestown, NY",msa,NY,2018-12-31,
394633,331,"Glens Falls, NY",msa,NY,2018-12-31,
395213,351,"Watertown, NY",msa,NY,2018-12-31,
394709,376,"Ithaca, NY",msa,NY,2018-12-31,
394501,413,"Corning, NY",msa,NY,2018-12-31,
394568,432,"Elmira, NY",msa,NY,2018-12-31,
394350,464,"Auburn, NY",msa,NY,2018-12-31,
394939,542,"Oneonta, NY",msa,NY,2018-12-31,
394913,1,"New York, NY",msa,NY,2019-01-31,2282.9921697725617
394425,50,"Buffalo, NY",msa,NY,2019-01-31,1217.8262746796688
395031,52,"Rochester, NY",msa,NY,2019-01-31,1223.4240569435733
394308,64,"Albany, NY",msa,NY,2019-01-31,1410.001592229382
845159,86,"Poughkeepsie, NY",msa,NY,2019-01-31,1931.0625564186964
395143,91,"Syracuse, NY",msa,NY,2019-01-31,1289.9073611026442
395179,169,"Utica, NY",msa,NY,2019-01-31,
394387,195,"Binghamton, NY",msa,NY,2019-01-31,
394748,241,"Kingston, NY",msa,NY,2019-01-31,
394719,328,"Jamestown, NY",msa,NY,2019-01-31,
394633,331,"Glens Falls, NY",msa,NY,2019-01-31,
395213,351,"Watertown, NY",msa,NY,2019-01-31,
394709,376,"Ithaca, NY",msa,NY,2019-01-31,
394501,413,"Corning, NY",msa,NY,2019-01-31,
394568,432,"Elmira, NY",msa,NY,2019-01-31,
394350,464,"Auburn, NY",msa,NY,2019-01-31,
394939,542,"Oneonta, NY",msa,NY,2019-01-31,
394913,1,"New York, NY",msa,NY,2019-02-28,2297.6086071296827
394425,50,"Buffalo, NY",msa,NY,2019-02-28,1214.7638085435044
395031,52,"Rochester, NY",msa,NY,2019-02-28,1236.505643553252
394308,64,"Albany, NY",msa,NY,2019-02-28,1428.657313602646
845159,86,"Poughkeepsie, NY",msa,NY,2019-02-28,1940.1946091709751
395143,91,"Syracuse, NY",msa,NY,2019-02-28,1282.4583664383863
395179,169,"Utica, NY",msa,NY,2019-02-28,
394387,195,"Binghamton, NY",msa,NY,2019-02-28,
394748,241,"Kingston, NY",msa,NY,2019-02-28,
394719,328,"Jamestown, NY",msa,NY,2019-02-28,
394633,331,"Glens Falls, NY",msa,NY,2019-02-28,
395213,351,"Watertown, NY",msa,NY,2019-02-28,
394709,376,"Ithaca, NY",msa,NY,2019-02-28,
394501,413,"Corning, NY",msa,NY,2019-02-28,
394568,432,"Elmira, NY",msa,NY,2019-02-28,
394350,464,"Auburn, NY",msa,NY,2019-02-28,
394939,542,"Oneonta, NY",msa,NY,2019-02-28,
394913,1,"New York, NY",msa,NY,2019-03-31,2321.5383970387247
394425,50,"Buffalo, NY",msa,NY,2019-03-31,1229.2632259147704
395031,52,"Rochester, NY",msa,NY,2019-03-31,1256.0580415752988
394308,64,"Albany, NY",msa,NY,2019-03-31,1427.3631394506622
845159,86,"Poughkeepsie, NY",msa,NY,2019-03-31,1943.633834537772
395143,91,"Syracuse, NY",msa,NY,2019-03-31,1305.4865872674566
395179,169,"Utica, NY",msa,NY,2019-03-31,
394387,195,"Binghamton, NY",msa,NY,2019-03-31,
394748,241,"Kingston, NY",msa,NY,2019-03-31,
394719,328,"Jamestown, NY",msa,NY,2019-03-31,
394633,331,"Glens Falls, NY",msa,NY,2019-03-31,
395213,351,"Watertown, NY",msa,NY,2019-03-31,
394709,376,"Ithaca, NY",msa,NY,2019-03-31,
394501,413,"Corning, NY",msa,NY,2019-03-31,
394568,432,"Elmira, NY",msa,NY,2019-03-31,
394350,464,"Auburn, NY",msa,NY,2019-03-31,
394939,542,"Oneonta, NY",msa,NY,2019-03-31,
394913,1,"New York, NY",msa,NY,2019-04-30,2339.762047450733
394425,50,"Buffalo, NY",msa,NY,2019-04-30,1245.423423403997
395031,52,"Rochester, NY",msa,NY,2019-04-30,1277.5863598105848
394308,64,"Albany, NY",msa,NY,2019-04-30,1448.9023077215843
845159,86,"Poughkeepsie, NY",msa,NY,2019-04-30,1949.023823150986
395143,91,"Syracuse, NY",msa,NY,2019-04-30,1305.5262635604647
395179,169,"Utica, NY",msa,NY,2019-04-30,
394387,195,"Binghamton, NY",msa,NY,2019-04-30,
394748,241,"Kingston, NY",msa,NY,2019-04-30,
394719,328,"Jamestown, NY",msa,NY,2019-04-30,
394633,331,"Glens Falls, NY",msa,NY,2019-04-30,
395213,351,"Watertown, NY",msa,NY,2019-04-30,
394709,376,"Ithaca, NY",msa,NY,2019-04-30,
394501,413,"Corning, NY",msa,NY,2019-04-30,
394568,432,"Elmira, NY",msa,NY,2019-04-30,
394350,464,"Auburn, NY",msa,NY,2019-04-30,
394939,542,"Oneonta, NY",msa,NY,2019-04-30,
394913,1,"New York, NY",msa,NY,2019-05-31,2351.0457091292155
394425,50,"Buffalo, NY",msa,NY,2019-05-31,1260.72381085264
395031,52,"Rochester, NY",msa,NY,2019-05-31,1283.168185587706
394308,64,"Albany, NY",msa,NY,2019-05-31,1446.070457052295
845159,86,"Poughkeepsie, NY",msa,NY,2019-05-31,1953.4029955754768
395143,91,"Syracuse, NY",msa,NY,2019-05-31,1308.4788331497837
395179,169,"Utica, NY",msa,NY,2019-05-31,
394387,195,"Binghamton, NY",msa,NY,2019-05-31,
394748,241,"Kingston, NY",msa,NY,2019-05-31,
394719,328,"Jamestown, NY",msa,NY,2019-05-31,
