Year,County,State,Median_Gross_Rent,Median_Home_Value,Median_Property_Tax,Owner_Cost_With_Mortgage,Owner_Cost_Without_Mortgage,Mortgage_Rate,Rent_CF,Buy_CF,Rent_NPV,Buy_NPV,Rent_IRR,Buy_IRR
2019,Greene,New York,908,176300,3277,1036,12796,3.8,-10896.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2019,Greene,New York,908,176300,3277,1036,12796,3.76,-10896.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2019,Greene,New York,908,176300,3277,1036,12796,3.62,-10896.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2019,Greene,New York,908,176300,3277,1036,12796,3.6,-10896.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2019,Greene,New York,908,176300,3277,1036,12796,3.69,-10896.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2019,Greene,New York,908,176300,3277,1036,12796,3.7,-10896.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2019,Greene,New York,908,176300,3277,1036,12796,3.72,-10896.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,3.62,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,3.47,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,3.45,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,3.31,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,3.23,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,3.16,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,3.02,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,2.94,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,2.89,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,2.83,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,2.76,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2020,Greene,New York,925,185600,3511,977,13550,2.68,-11100.0,-11724.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,2.74,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,2.81,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,3.08,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,3.06,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,2.96,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,2.98,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,2.87,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,2.84,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,2.9,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,3.07,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,3.07,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2021,Greene,New York,963,190000,3668,1036,13438,3.1,-11556.0,-12432.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,3.44,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,3.76,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,4.17,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,4.98,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,5.23,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,5.52,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,5.41,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,5.22,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,6.11,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,6.9,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,6.8,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2022,Greene,New York,1013,229500,4048,1154,13589,6.36,-12156.0,-13848.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.27,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.26,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.54,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.34,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.42,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.71,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.84,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,7.07,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,7.2,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,7.62,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,7.44,-11916.0,-15132.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2023,Greene,New York,993,248300,4116,1261,14107,6.82,-11916.0,218270.0,-146081.37630738088,-406190.31654519745,,-0.06069277504719983
2015,Hamilton,New York,622,162600,2036,663,1177,3.67,-7464.0,-257956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.71,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.77,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.67,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.84,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.98,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,4.05,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.9,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.89,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.8,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.94,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Hamilton,New York,622,162600,2036,663,1177,3.96,-7464.0,-7956.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.87,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.66,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.69,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.6,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.6,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.57,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.44,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.44,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.46,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.47,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,3.77,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2016,Hamilton,New York,733,165500,1866,699,1055,4.2,-8796.0,-8388.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,4.15,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,4.17,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,4.2,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,4.04,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,4.01,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,3.9,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,3.97,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,3.88,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,3.8,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,3.9,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,3.92,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2017,Hamilton,New York,713,164000,1825,743,927,3.95,-8556.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.03,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.33,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.44,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.47,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.59,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.57,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.53,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.55,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.63,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.83,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.87,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2018,Hamilton,New York,761,164900,1839,755,963,4.64,-9132.0,-9060.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,4.46,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,4.37,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,4.26,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,4.14,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,4.07,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,3.8,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,3.76,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,3.62,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,3.6,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,3.69,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,3.7,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2019,Hamilton,New York,783,166000,1690,643,1003,3.72,-9396.0,-7716.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,3.62,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,3.47,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,3.45,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,3.31,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,3.23,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,3.16,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,3.02,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,2.94,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,2.89,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,2.83,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,2.76,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2020,Hamilton,New York,841,170500,1834,767,1208,2.68,-10092.0,-9204.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,2.74,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,2.81,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,3.08,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,3.06,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,2.96,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,2.98,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,2.87,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,2.84,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,2.9,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,3.07,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,3.07,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2021,Hamilton,New York,873,170600,1821,743,1261,3.1,-10476.0,-8916.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,3.44,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,3.76,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,4.17,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,4.98,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,5.23,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,5.52,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,5.41,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,5.22,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,6.11,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,6.9,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,6.8,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2022,Hamilton,New York,902,204900,2197,823,1465,6.36,-10824.0,-9876.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.27,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.26,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.54,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.34,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.42,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.71,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.84,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,7.07,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,7.2,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,7.62,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,7.44,-10320.0,-9660.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2023,Hamilton,New York,860,242000,2369,805,1741,6.82,-10320.0,217820.0,-115389.20127906374,-351095.2427674712,,-0.0413913385872654
2015,Herkimer,New York,623,96100,2423,750,18556,3.67,-7476.0,-259000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.71,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.77,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.67,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.84,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.98,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,4.05,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.9,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.89,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.8,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.94,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2015,Herkimer,New York,623,96100,2423,750,18556,3.96,-7476.0,-9000.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.87,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.66,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.69,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.6,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.6,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.57,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.44,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.44,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.46,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.47,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,3.77,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2016,Herkimer,New York,636,97300,2437,741,18066,4.2,-7632.0,-8892.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,4.15,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,4.17,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,4.2,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,4.04,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,4.01,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,3.9,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,3.97,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,3.88,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,3.8,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,3.9,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,3.92,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
2017,Herkimer,New York,657,95800,2444,728,18053,3.95,-7884.0,-8736.0,-108818.84011453002,-361077.46475782717,,-0.08065241059557071
