"GEO_ID","NAME","B19037_001E","B19037_001M","B19037_002E","B19037_002M","B19037_003E","B19037_003M","B19037_004E","B19037_004M","B19037_005E","B19037_005M","B19037_006E","B19037_006M","B19037_007E","B19037_007M","B19037_008E","B19037_008M","B19037_009E","B19037_009M","B19037_010E","B19037_010M","B19037_011E","B19037_011M","B19037_012E","B19037_012M","B19037_013E","B19037_013M","B19037_014E","B19037_014M","B19037_015E","B19037_015M","B19037_016E","B19037_016M","B19037_017E","B19037_017M","B19037_018E","B19037_018M","B19037_019E","B19037_019M","B19037_020E","B19037_020M","B19037_021E","B19037_021M","B19037_022E","B19037_022M","B19037_023E","B19037_023M","B19037_024E","B19037_024M","B19037_025E","B19037_025M","B19037_026E","B19037_026M","B19037_027E","B19037_027M","B19037_028E","B19037_028M","B19037_029E","B19037_029M","B19037_030E","B19037_030M","B19037_031E","B19037_031M","B19037_032E","B19037_032M","B19037_033E","B19037_033M","B19037_034E","B19037_034M","B19037_035E","B19037_035M","B19037_036E","B19037_036M","B19037_037E","B19037_037M","B19037_038E","B19037_038M","B19037_039E","B19037_039M","B19037_040E","B19037_040M","B19037_041E","B19037_041M","B19037_042E","B19037_042M","B19037_043E","B19037_043M","B19037_044E","B19037_044M","B19037_045E","B19037_045M","B19037_046E","B19037_046M","B19037_047E","B19037_047M","B19037_048E","B19037_048M","B19037_049E","B19037_049M","B19037_050E","B19037_050M","B19037_051E","B19037_051M","B19037_052E","B19037_052M","B19037_053E","B19037_053M","B19037_054E","B19037_054M","B19037_055E","B19037_055M","B19037_056E","B19037_056M","B19037_057E","B19037_057M","B19037_058E","B19037_058M","B19037_059E","B19037_059M","B19037_060E","B19037_060M","B19037_061E","B19037_061M","B19037_062E","B19037_062M","B19037_063E","B19037_063M","B19037_064E","B19037_064M","B19037_065E","B19037_065M","B19037_066E","B19037_066M","B19037_067E","B19037_067M","B19037_068E","B19037_068M","B19037_069E","B19037_069M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Householder under 25 years:","Margin of Error!!Total:!!Householder under 25 years:","Estimate!!Total:!!Householder under 25 years:!!Less than $10,000","Margin of Error!!Total:!!Householder under 25 years:!!Less than $10,000","Estimate!!Total:!!Householder under 25 years:!!$10,000 to $14,999","Margin of Error!!Total:!!Householder under 25 years:!!$10,000 to $14,999","Estimate!!Total:!!Householder under 25 years:!!$15,000 to $19,999","Margin of Error!!Total:!!Householder under 25 years:!!$15,000 to $19,999","Estimate!!Total:!!Householder under 25 years:!!$20,000 to $24,999","Margin of Error!!Total:!!Householder under 25 years:!!$20,000 to $24,999","Estimate!!Total:!!Householder under 25 years:!!$25,000 to $29,999","Margin of Error!!Total:!!Householder under 25 years:!!$25,000 to $29,999","Estimate!!Total:!!Householder under 25 years:!!$30,000 to $34,999","Margin of Error!!Total:!!Householder under 25 years:!!$30,000 to $34,999","Estimate!!Total:!!Householder under 25 years:!!$35,000 to $39,999","Margin of Error!!Total:!!Householder under 25 years:!!$35,000 to $39,999","Estimate!!Total:!!Householder under 25 years:!!$40,000 to $44,999","Margin of Error!!Total:!!Householder under 25 years:!!$40,000 to $44,999","Estimate!!Total:!!Householder under 25 years:!!$45,000 to $49,999","Margin of Error!!Total:!!Householder under 25 years:!!$45,000 to $49,999","Estimate!!Total:!!Householder under 25 years:!!$50,000 to $59,999","Margin of Error!!Total:!!Householder under 25 years:!!$50,000 to $59,999","Estimate!!Total:!!Householder under 25 years:!!$60,000 to $74,999","Margin of Error!!Total:!!Householder under 25 years:!!$60,000 to $74,999","Estimate!!Total:!!Householder under 25 years:!!$75,000 to $99,999","Margin of Error!!Total:!!Householder under 25 years:!!$75,000 to $99,999","Estimate!!Total:!!Householder under 25 years:!!$100,000 to $124,999","Margin of Error!!Total:!!Householder under 25 years:!!$100,000 to $124,999","Estimate!!Total:!!Householder under 25 years:!!$125,000 to $149,999","Margin of Error!!Total:!!Householder under 25 years:!!$125,000 to $149,999","Estimate!!Total:!!Householder under 25 years:!!$150,000 to $199,999","Margin of Error!!Total:!!Householder under 25 years:!!$150,000 to $199,999","Estimate!!Total:!!Householder under 25 years:!!$200,000 or more","Margin of Error!!Total:!!Householder under 25 years:!!$200,000 or more","Estimate!!Total:!!Householder 25 to 44 years:","Margin of Error!!Total:!!Householder 25 to 44 years:","Estimate!!Total:!!Householder 25 to 44 years:!!Less than $10,000","Margin of Error!!Total:!!Householder 25 to 44 years:!!Less than $10,000","Estimate!!Total:!!Householder 25 to 44 years:!!$10,000 to $14,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$10,000 to $14,999","Estimate!!Total:!!Householder 25 to 44 years:!!$15,000 to $19,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$15,000 to $19,999","Estimate!!Total:!!Householder 25 to 44 years:!!$20,000 to $24,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$20,000 to $24,999","Estimate!!Total:!!Householder 25 to 44 years:!!$25,000 to $29,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$25,000 to $29,999","Estimate!!Total:!!Householder 25 to 44 years:!!$30,000 to $34,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$30,000 to $34,999","Estimate!!Total:!!Householder 25 to 44 years:!!$35,000 to $39,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$35,000 to $39,999","Estimate!!Total:!!Householder 25 to 44 years:!!$40,000 to $44,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$40,000 to $44,999","Estimate!!Total:!!Householder 25 to 44 years:!!$45,000 to $49,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$45,000 to $49,999","Estimate!!Total:!!Householder 25 to 44 years:!!$50,000 to $59,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$50,000 to $59,999","Estimate!!Total:!!Householder 25 to 44 years:!!$60,000 to $74,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$60,000 to $74,999","Estimate!!Total:!!Householder 25 to 44 years:!!$75,000 to $99,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$75,000 to $99,999","Estimate!!Total:!!Householder 25 to 44 years:!!$100,000 to $124,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$100,000 to $124,999","Estimate!!Total:!!Householder 25 to 44 years:!!$125,000 to $149,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$125,000 to $149,999","Estimate!!Total:!!Householder 25 to 44 years:!!$150,000 to $199,999","Margin of Error!!Total:!!Householder 25 to 44 years:!!$150,000 to $199,999","Estimate!!Total:!!Householder 25 to 44 years:!!$200,000 or more","Margin of Error!!Total:!!Householder 25 to 44 years:!!$200,000 or more","Estimate!!Total:!!Householder 45 to 64 years:","Margin of Error!!Total:!!Householder 45 to 64 years:","Estimate!!Total:!!Householder 45 to 64 years:!!Less than $10,000","Margin of Error!!Total:!!Householder 45 to 64 years:!!Less than $10,000","Estimate!!Total:!!Householder 45 to 64 years:!!$10,000 to $14,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$10,000 to $14,999","Estimate!!Total:!!Householder 45 to 64 years:!!$15,000 to $19,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$15,000 to $19,999","Estimate!!Total:!!Householder 45 to 64 years:!!$20,000 to $24,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$20,000 to $24,999","Estimate!!Total:!!Householder 45 to 64 years:!!$25,000 to $29,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$25,000 to $29,999","Estimate!!Total:!!Householder 45 to 64 years:!!$30,000 to $34,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$30,000 to $34,999","Estimate!!Total:!!Householder 45 to 64 years:!!$35,000 to $39,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$35,000 to $39,999","Estimate!!Total:!!Householder 45 to 64 years:!!$40,000 to $44,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$40,000 to $44,999","Estimate!!Total:!!Householder 45 to 64 years:!!$45,000 to $49,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$45,000 to $49,999","Estimate!!Total:!!Householder 45 to 64 years:!!$50,000 to $59,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$50,000 to $59,999","Estimate!!Total:!!Householder 45 to 64 years:!!$60,000 to $74,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$60,000 to $74,999","Estimate!!Total:!!Householder 45 to 64 years:!!$75,000 to $99,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$75,000 to $99,999","Estimate!!Total:!!Householder 45 to 64 years:!!$100,000 to $124,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$100,000 to $124,999","Estimate!!Total:!!Householder 45 to 64 years:!!$125,000 to $149,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$125,000 to $149,999","Estimate!!Total:!!Householder 45 to 64 years:!!$150,000 to $199,999","Margin of Error!!Total:!!Householder 45 to 64 years:!!$150,000 to $199,999","Estimate!!Total:!!Householder 45 to 64 years:!!$200,000 or more","Margin of Error!!Total:!!Householder 45 to 64 years:!!$200,000 or more","Estimate!!Total:!!Householder 65 years and over:","Margin of Error!!Total:!!Householder 65 years and over:","Estimate!!Total:!!Householder 65 years and over:!!Less than $10,000","Margin of Error!!Total:!!Householder 65 years and over:!!Less than $10,000","Estimate!!Total:!!Householder 65 years and over:!!$10,000 to $14,999","Margin of Error!!Total:!!Householder 65 years and over:!!$10,000 to $14,999","Estimate!!Total:!!Householder 65 years and over:!!$15,000 to $19,999","Margin of Error!!Total:!!Householder 65 years and over:!!$15,000 to $19,999","Estimate!!Total:!!Householder 65 years and over:!!$20,000 to $24,999","Margin of Error!!Total:!!Householder 65 years and over:!!$20,000 to $24,999","Estimate!!Total:!!Householder 65 years and over:!!$25,000 to $29,999","Margin of Error!!Total:!!Householder 65 years and over:!!$25,000 to $29,999","Estimate!!Total:!!Householder 65 years and over:!!$30,000 to $34,999","Margin of Error!!Total:!!Householder 65 years and over:!!$30,000 to $34,999","Estimate!!Total:!!Householder 65 years and over:!!$35,000 to $39,999","Margin of Error!!Total:!!Householder 65 years and over:!!$35,000 to $39,999","Estimate!!Total:!!Householder 65 years and over:!!$40,000 to $44,999","Margin of Error!!Total:!!Householder 65 years and over:!!$40,000 to $44,999","Estimate!!Total:!!Householder 65 years and over:!!$45,000 to $49,999","Margin of Error!!Total:!!Householder 65 years and over:!!$45,000 to $49,999","Estimate!!Total:!!Householder 65 years and over:!!$50,000 to $59,999","Margin of Error!!Total:!!Householder 65 years and over:!!$50,000 to $59,999","Estimate!!Total:!!Householder 65 years and over:!!$60,000 to $74,999","Margin of Error!!Total:!!Householder 65 years and over:!!$60,000 to $74,999","Estimate!!Total:!!Householder 65 years and over:!!$75,000 to $99,999","Margin of Error!!Total:!!Householder 65 years and over:!!$75,000 to $99,999","Estimate!!Total:!!Householder 65 years and over:!!$100,000 to $124,999","Margin of Error!!Total:!!Householder 65 years and over:!!$100,000 to $124,999","Estimate!!Total:!!Householder 65 years and over:!!$125,000 to $149,999","Margin of Error!!Total:!!Householder 65 years and over:!!$125,000 to $149,999","Estimate!!Total:!!Householder 65 years and over:!!$150,000 to $199,999","Margin of Error!!Total:!!Householder 65 years and over:!!$150,000 to $199,999","Estimate!!Total:!!Householder 65 years and over:!!$200,000 or more","Margin of Error!!Total:!!Householder 65 years and over:!!$200,000 or more",
"0400000US36","New York","7343234","14943","193347","3408","36074","1434","13107","786","13292","953","12368","954","11526","861","10917","843","9597","813","9552","722","7552","647","14048","823","15606","897","15726","934","9957","798","5063","596","4942","513","4020","468","2306974","8259","132549","2517","68468","2119","69706","2233","76279","1758","77684","2244","90747","2736","77200","2152","84673","2286","72507","2208","157593","2757","209008","3750","304887","4260","237397","3685","168172","3138","211498","3621","268606","4310","2903315","6132","171438","3576","116362","2358","91903","2100","90528","2103","87189","2063","92867","2350","88536","1937","92777","2272","86962","2162","181592","2745","242559","2745","365370","4147","296025","3340","220957","3099","284866","3886","393384","4112","1939598","6907","142737","2246","155216","2857","141914","2529","125127","2741","109903","2285","98913","2087","90452","2136","82207","1802","74107","1570","131895","2198","164174","2760","193527","2893","128957","2223","83855","1555","94148","2020","122466","2062",
