RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,PriceDate,HomePrice,County,Year,Month,TaxAmount,TaxDate,Mortgage Rate,RentDate,Housing,MonthlyRent
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,2006-10-31,269858.4171472441,Richmond,2006,2006-10-31,,,,2024-01-01,24853.0,2071.0833333333335
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,2006-10-31,71971.85738422927,Onondaga,2006,2006-10-31,,,,2024-01-01,12062.0,1005.1666666666666
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,2006-10-31,155484.67046493164,Orange,2006,2006-10-31,,,,2024-01-01,16102.0,1341.8333333333333
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,87,2006-10-31,250738.5057371309,Rockland,2006,2006-10-31,,,,2024-01-01,26869.0,2239.0833333333335
823,225,Albany County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,1,2006-10-31,114492.42295962358,Albany,2006,2006-10-31,,,,2024-01-01,13098.0,1091.5
2255,235,Dutchess County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,27,2006-10-31,168836.98840125263,Dutchess,2006,2006-10-31,,,,2024-01-01,15298.0,1274.8333333333333
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,2006-10-31,144074.25854382588,Saratoga,2006,2006-10-31,,,,2024-01-01,14092.0,1174.3333333333333
1283,293,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,2006-10-31,60355.498903273634,Oneida,2006,2006-10-31,,,,2024-01-01,11383.0,948.5833333333334
1946,319,Niagara County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,63,2006-10-31,51236.10439104148,Niagara,2006,2006-10-31,,,,2024-01-01,10081.0,840.0833333333334
895,341,Broome County,county,NY,NY,"Binghamton, NY",36,7,2006-10-31,45369.78738650121,Broome,2006,2006-10-31,,,,2024-01-01,10472.0,872.6666666666666
1448,369,Ulster County,county,NY,NY,"Kingston, NY",36,111,2006-10-31,182667.96254692075,Ulster,2006,2006-10-31,,,,2024-01-01,16509.0,1375.75
3004,414,Rensselaer County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,83,2006-10-31,103043.01433497664,Rensselaer,2006,2006-10-31,,,,2024-01-01,12366.0,1030.5
3137,428,Schenectady County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,93,2006-10-31,102949.1760941614,Schenectady,2006,2006-10-31,,,,2024-01-01,12125.0,1010.4166666666666
2900,507,Chautauqua County,county,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",36,13,2006-10-31,60996.46887426293,Chautauqua,2006,2006-10-31,,,,2024-01-01,8279.0,689.9166666666666
1296,534,Oswego County,county,NY,NY,"Syracuse, NY",36,75,2006-10-31,57282.31173497544,Oswego,2006,2006-10-31,,,,2024-01-01,10661.0,888.4166666666666
2748,537,Jefferson County,county,NY,NY,"Watertown-Fort Drum, NY",36,45,2006-10-31,66749.59744709301,Jefferson,2006,2006-10-31,,,,2024-01-01,10713.0,892.75
1952,551,Ontario County,county,NY,NY,"Rochester, NY",36,69,2006-10-31,83159.54715815815,Ontario,2006,2006-10-31,,,,2024-01-01,12754.0,1062.8333333333333
3249,565,Saint Lawrence County,county,NY,NY,"Ogdensburg-Massena, NY",36,89,2006-10-31,55822.73264413717,Saint Lawrence,2006,2006-10-31,,,,,,
2578,581,Tompkins County,county,NY,NY,"Ithaca, NY",36,109,2006-10-31,100598.50415620262,Tompkins,2006,2006-10-31,,,,2024-01-01,15906.0,1325.5
1343,620,Putnam County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,79,2006-10-31,222096.5909539557,Putnam,2006,2006-10-31,,,,2024-01-01,26839.0,2236.5833333333335
2039,642,Steuben County,county,NY,NY,"Corning, NY",36,101,2006-10-31,76438.44007652292,Steuben,2006,2006-10-31,,,,2024-01-01,9990.0,832.5
1610,689,Chemung County,county,NY,NY,"Elmira, NY",36,15,2006-10-31,46185.46971981649,Chemung,2006,2006-10-31,,,,2024-01-01,11568.0,964.0
1630,715,Clinton County,county,NY,NY,"Plattsburgh, NY",36,19,2006-10-31,74515.37358930608,Clinton,2006,2006-10-31,,,,2024-01-01,11387.0,948.9166666666666
3088,732,Cattaraugus County,county,NY,NY,"Olean, NY",36,9,2006-10-31,74086.77541256651,Cattaraugus,2006,2006-10-31,,,,2024-01-01,8833.0,736.0833333333334
929,738,Cayuga County,county,NY,NY,"Auburn, NY",36,11,2006-10-31,98364.8263893771,Cayuga,2006,2006-10-31,,,,2024-01-01,9881.0,823.4166666666666
1909,790,Madison County,county,NY,NY,"Syracuse, NY",36,53,2006-10-31,80663.16730400592,Madison,2006,2006-10-31,,,,2024-01-01,10073.0,839.4166666666666
1479,827,Warren County,county,NY,NY,"Glens Falls, NY",36,113,2006-10-31,122470.62689301804,Warren,2006,2006-10-31,,,,2024-01-01,13045.0,1087.0833333333333
2961,861,Livingston County,county,NY,NY,"Rochester, NY",36,51,2006-10-31,84551.53643522688,Livingston,2006,2006-10-31,,,,2024-01-01,10330.0,860.8333333333334
2214,869,Columbia County,county,NY,NY,"Hudson, NY",36,21,2006-10-31,143008.97567028858,Columbia,2006,2006-10-31,,,,2024-01-01,14111.0,1175.9166666666667
3066,870,Washington County,county,NY,NY,"Glens Falls, NY",36,115,2006-10-31,90446.67406041,Washington,2006,2006-10-31,,,,2024-01-01,11979.0,998.25
1298,890,Otsego County,county,NY,NY,"Oneonta, NY",36,77,2006-10-31,74201.35091654905,Otsego,2006,2006-10-31,,,,2024-01-01,9785.0,815.4166666666666
1722,902,Genesee County,county,NY,NY,"Batavia, NY",36,37,2006-10-31,76457.68795903621,Genesee,2006,2006-10-31,,,,2024-01-01,8977.0,748.0833333333334
1024,954,Fulton County,county,NY,NY,"Gloversville, NY",36,35,2006-10-31,66590.0548076466,Fulton,2006,2006-10-31,,,,2024-01-01,9580.0,798.3333333333334
2979,1012,Montgomery County,county,NY,NY,"Amsterdam, NY",36,57,2006-10-31,74893.85259203795,Montgomery,2006,2006-10-31,,,,2024-01-01,9218.0,768.1666666666666
748,1026,Tioga County,county,NY,NY,"Binghamton, NY",36,107,2006-10-31,80357.8478712651,Tioga,2006,2006-10-31,,,,2024-01-01,10472.0,872.6666666666666
2287,1037,Franklin County,county,NY,NY,"Malone, NY",36,33,2006-10-31,76700.11582378017,Franklin,2006,2006-10-31,,,,2024-01-01,8122.0,676.8333333333334
2224,1050,Cortland County,county,NY,NY,"Cortland, NY",36,23,2006-10-31,59775.92277007267,Cortland,2006,2006-10-31,,,,2024-01-01,10797.0,899.75
1954,1191,Orleans County,county,NY,NY,"Rochester, NY",36,73,2006-10-31,63277.26105856188,Orleans,2006,2006-10-31,,,,2024-01-01,9933.0,827.75
1373,1369,Seneca County,county,NY,NY,"Seneca Falls, NY",36,99,2006-10-31,121094.07279639487,Seneca,2006,2006-10-31,,,,2024-01-01,9881.0,823.4166666666666
2843,1472,Schoharie County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,95,2006-10-31,83351.187807963,Schoharie,2006,2006-10-31,,,,2024-01-01,9583.0,798.5833333333334
816,1663,Yates County,county,NY,NY,"Rochester, NY",36,123,2006-10-31,116501.49930336406,Yates,2006,2006-10-31,,,,2024-01-01,9170.0,764.1666666666666
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2006-11-30,324734.5646227798,Kings,2006,2006-11-30,,,,2024-01-01,26251.0,2187.5833333333335
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,2006-11-30,649676.2349333694,New York,2006,2006-11-30,,,,2024-01-01,31371.0,2614.25
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,2006-11-30,247431.69901591176,Suffolk,2006,2006-11-30,,,,2024-01-01,22245.0,1853.75
401,26,Bronx County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,5,2006-11-30,164833.75029482404,Bronx,2006,2006-11-30,,,,2024-01-01,21130.0,1760.8333333333333
1252,29,Nassau County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,59,2006-11-30,295315.37184642145,Nassau,2006,2006-11-30,,,,2024-01-01,22295.0,1857.9166666666667
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2006-11-30,245062.69147824,Westchester,2006,2006-11-30,,,,2024-01-01,27604.0,2300.3333333333335
157,55,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,2006-11-30,73934.79254259217,Erie,2006,2006-11-30,,,,2024-01-01,12016.0,1001.3333333333334
1223,87,Monroe County,county,NY,NY,"Rochester, NY",36,55,2006-11-30,72741.46721745624,Monroe,2006,2006-11-30,,,,2024-01-01,12754.0,1062.8333333333333
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,2006-11-30,269885.5002254197,Richmond,2006,2006-11-30,,,,2024-01-01,24853.0,2071.0833333333335
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,2006-11-30,72509.5428248263,Onondaga,2006,2006-11-30,,,,2024-01-01,12062.0,1005.1666666666666
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,2006-11-30,156112.26524608568,Orange,2006,2006-11-30,,,,2024-01-01,16102.0,1341.8333333333333
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,87,2006-11-30,249841.0373739292,Rockland,2006,2006-11-30,,,,2024-01-01,26869.0,2239.0833333333335
823,225,Albany County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,1,2006-11-30,115735.8553704198,Albany,2006,2006-11-30,,,,2024-01-01,13098.0,1091.5
2255,235,Dutchess County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,27,2006-11-30,168923.8656174686,Dutchess,2006,2006-11-30,,,,2024-01-01,15298.0,1274.8333333333333
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,2006-11-30,143982.35990333572,Saratoga,2006,2006-11-30,,,,2024-01-01,14092.0,1174.3333333333333
1283,293,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,2006-11-30,60651.75093409453,Oneida,2006,2006-11-30,,,,2024-01-01,11383.0,948.5833333333334
1946,319,Niagara County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,63,2006-11-30,51334.59587805704,Niagara,2006,2006-11-30,,,,2024-01-01,10081.0,840.0833333333334
895,341,Broome County,county,NY,NY,"Binghamton, NY",36,7,2006-11-30,45968.06097101856,Broome,2006,2006-11-30,,,,2024-01-01,10472.0,872.6666666666666
1448,369,Ulster County,county,NY,NY,"Kingston, NY",36,111,2006-11-30,181455.42021104728,Ulster,2006,2006-11-30,,,,2024-01-01,16509.0,1375.75
3004,414,Rensselaer County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,83,2006-11-30,104587.92118771796,Rensselaer,2006,2006-11-30,,,,2024-01-01,12366.0,1030.5
3137,428,Schenectady County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,93,2006-11-30,103468.56743873032,Schenectady,2006,2006-11-30,,,,2024-01-01,12125.0,1010.4166666666666
2900,507,Chautauqua County,county,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",36,13,2006-11-30,61527.08329664007,Chautauqua,2006,2006-11-30,,,,2024-01-01,8279.0,689.9166666666666
1296,534,Oswego County,county,NY,NY,"Syracuse, NY",36,75,2006-11-30,57181.02844548413,Oswego,2006,2006-11-30,,,,2024-01-01,10661.0,888.4166666666666
2748,537,Jefferson County,county,NY,NY,"Watertown-Fort Drum, NY",36,45,2006-11-30,67470.40190300885,Jefferson,2006,2006-11-30,,,,2024-01-01,10713.0,892.75
1952,551,Ontario County,county,NY,NY,"Rochester, NY",36,69,2006-11-30,83725.63644722279,Ontario,2006,2006-11-30,,,,2024-01-01,12754.0,1062.8333333333333
3249,565,Saint Lawrence County,county,NY,NY,"Ogdensburg-Massena, NY",36,89,2006-11-30,55991.098030452216,Saint Lawrence,2006,2006-11-30,,,,,,
2578,581,Tompkins County,county,NY,NY,"Ithaca, NY",36,109,2006-11-30,99726.7836779958,Tompkins,2006,2006-11-30,,,,2024-01-01,15906.0,1325.5
1343,620,Putnam County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,79,2006-11-30,222622.02926356567,Putnam,2006,2006-11-30,,,,2024-01-01,26839.0,2236.5833333333335
2039,642,Steuben County,county,NY,NY,"Corning, NY",36,101,2006-11-30,77015.86980171064,Steuben,2006,2006-11-30,,,,2024-01-01,9990.0,832.5
1610,689,Chemung County,county,NY,NY,"Elmira, NY",36,15,2006-11-30,46470.95978665274,Chemung,2006,2006-11-30,,,,2024-01-01,11568.0,964.0
1630,715,Clinton County,county,NY,NY,"Plattsburgh, NY",36,19,2006-11-30,74805.00864152437,Clinton,2006,2006-11-30,,,,2024-01-01,11387.0,948.9166666666666
3088,732,Cattaraugus County,county,NY,NY,"Olean, NY",36,9,2006-11-30,74579.14315627118,Cattaraugus,2006,2006-11-30,,,,2024-01-01,8833.0,736.0833333333334
929,738,Cayuga County,county,NY,NY,"Auburn, NY",36,11,2006-11-30,99011.75988498812,Cayuga,2006,2006-11-30,,,,2024-01-01,9881.0,823.4166666666666
1909,790,Madison County,county,NY,NY,"Syracuse, NY",36,53,2006-11-30,81193.03323496983,Madison,2006,2006-11-30,,,,2024-01-01,10073.0,839.4166666666666
1479,827,Warren County,county,NY,NY,"Glens Falls, NY",36,113,2006-11-30,120385.41162709871,Warren,2006,2006-11-30,,,,2024-01-01,13045.0,1087.0833333333333
2961,861,Livingston County,county,NY,NY,"Rochester, NY",36,51,2006-11-30,85026.07640411706,Livingston,2006,2006-11-30,,,,2024-01-01,10330.0,860.8333333333334
2214,869,Columbia County,county,NY,NY,"Hudson, NY",36,21,2006-11-30,144027.37637216804,Columbia,2006,2006-11-30,,,,2024-01-01,14111.0,1175.9166666666667
3066,870,Washington County,county,NY,NY,"Glens Falls, NY",36,115,2006-11-30,91880.3455761888,Washington,2006,2006-11-30,,,,2024-01-01,11979.0,998.25
2340,878,Herkimer County,county,NY,NY,"Utica-Rome, NY",36,43,2006-11-30,80479.89581312989,Herkimer,2006,2006-11-30,,,,2024-01-01,10067.0,838.9166666666666
1298,890,Otsego County,county,NY,NY,"Oneonta, NY",36,77,2006-11-30,74464.32293215126,Otsego,2006,2006-11-30,,,,2024-01-01,9785.0,815.4166666666666
1722,902,Genesee County,county,NY,NY,"Batavia, NY",36,37,2006-11-30,76940.64309689497,Genesee,2006,2006-11-30,,,,2024-01-01,8977.0,748.0833333333334
1024,954,Fulton County,county,NY,NY,"Gloversville, NY",36,35,2006-11-30,66930.36240489733,Fulton,2006,2006-11-30,,,,2024-01-01,9580.0,798.3333333333334
2979,1012,Montgomery County,county,NY,NY,"Amsterdam, NY",36,57,2006-11-30,75332.85895517196,Montgomery,2006,2006-11-30,,,,2024-01-01,9218.0,768.1666666666666
748,1026,Tioga County,county,NY,NY,"Binghamton, NY",36,107,2006-11-30,80178.38554757234,Tioga,2006,2006-11-30,,,,2024-01-01,10472.0,872.6666666666666
2287,1037,Franklin County,county,NY,NY,"Malone, NY",36,33,2006-11-30,77146.44301284639,Franklin,2006,2006-11-30,,,,2024-01-01,8122.0,676.8333333333334
2224,1050,Cortland County,county,NY,NY,"Cortland, NY",36,23,2006-11-30,60220.36463602315,Cortland,2006,2006-11-30,,,,2024-01-01,10797.0,899.75
1954,1191,Orleans County,county,NY,NY,"Rochester, NY",36,73,2006-11-30,63496.39011407879,Orleans,2006,2006-11-30,,,,2024-01-01,9933.0,827.75
1373,1369,Seneca County,county,NY,NY,"Seneca Falls, NY",36,99,2006-11-30,121537.54142045014,Seneca,2006,2006-11-30,,,,2024-01-01,9881.0,823.4166666666666
2843,1472,Schoharie County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,95,2006-11-30,83652.15247791253,Schoharie,2006,2006-11-30,,,,2024-01-01,9583.0,798.5833333333334
816,1663,Yates County,county,NY,NY,"Rochester, NY",36,123,2006-11-30,116609.11841161248,Yates,2006,2006-11-30,,,,2024-01-01,9170.0,764.1666666666666
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2006-12-31,324710.5197885297,Kings,2006,2006-12-31,,,,2024-01-01,26251.0,2187.5833333333335
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2006-12-31,247894.57189414132,Queens,2006,2006-12-31,,,,2024-01-01,28178.0,2348.1666666666665
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,2006-12-31,660077.5309370338,New York,2006,2006-12-31,,,,2024-01-01,31371.0,2614.25
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,2006-12-31,247128.76259395995,Suffolk,2006,2006-12-31,,,,2024-01-01,22245.0,1853.75
401,26,Bronx County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,5,2006-12-31,166290.2148260813,Bronx,2006,2006-12-31,,,,2024-01-01,21130.0,1760.8333333333333
1252,29,Nassau County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,59,2006-12-31,294356.2491076963,Nassau,2006,2006-12-31,,,,2024-01-01,22295.0,1857.9166666666667
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2006-12-31,244521.448786197,Westchester,2006,2006-12-31,,,,2024-01-01,27604.0,2300.3333333333335
157,55,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,2006-12-31,74177.91556021858,Erie,2006,2006-12-31,,,,2024-01-01,12016.0,1001.3333333333334
1223,87,Monroe County,county,NY,NY,"Rochester, NY",36,55,2006-12-31,72825.4415052486,Monroe,2006,2006-12-31,,,,2024-01-01,12754.0,1062.8333333333333
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,2006-12-31,269772.8964873857,Richmond,2006,2006-12-31,,,,2024-01-01,24853.0,2071.0833333333335
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,2006-12-31,72871.37182673175,Onondaga,2006,2006-12-31,,,,2024-01-01,12062.0,1005.1666666666666
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,2006-12-31,156421.17984161372,Orange,2006,2006-12-31,,,,2024-01-01,16102.0,1341.8333333333333
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,87,2006-12-31,248695.0787764911,Rockland,2006,2006-12-31,,,,2024-01-01,26869.0,2239.0833333333335
823,225,Albany County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,1,2006-12-31,116829.23912005148,Albany,2006,2006-12-31,,,,2024-01-01,13098.0,1091.5
2255,235,Dutchess County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,27,2006-12-31,169136.67672560728,Dutchess,2006,2006-12-31,,,,2024-01-01,15298.0,1274.8333333333333
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,2006-12-31,144529.22848337865,Saratoga,2006,2006-12-31,,,,2024-01-01,14092.0,1174.3333333333333
1283,293,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,2006-12-31,60645.25459462513,Oneida,2006,2006-12-31,,,,2024-01-01,11383.0,948.5833333333334
1946,319,Niagara County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,63,2006-12-31,51386.98726199059,Niagara,2006,2006-12-31,,,,2024-01-01,10081.0,840.0833333333334
895,341,Broome County,county,NY,NY,"Binghamton, NY",36,7,2006-12-31,46661.150451473855,Broome,2006,2006-12-31,,,,2024-01-01,10472.0,872.6666666666666
1448,369,Ulster County,county,NY,NY,"Kingston, NY",36,111,2006-12-31,180120.65154558528,Ulster,2006,2006-12-31,,,,2024-01-01,16509.0,1375.75
3004,414,Rensselaer County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,83,2006-12-31,105885.56112277832,Rensselaer,2006,2006-12-31,,,,2024-01-01,12366.0,1030.5
3137,428,Schenectady County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,93,2006-12-31,103488.94454579757,Schenectady,2006,2006-12-31,,,,2024-01-01,12125.0,1010.4166666666666
2900,507,Chautauqua County,county,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",36,13,2006-12-31,61936.3853256116,Chautauqua,2006,2006-12-31,,,,2024-01-01,8279.0,689.9166666666666
1296,534,Oswego County,county,NY,NY,"Syracuse, NY",36,75,2006-12-31,56985.903221881184,Oswego,2006,2006-12-31,,,,2024-01-01,10661.0,888.4166666666666
2748,537,Jefferson County,county,NY,NY,"Watertown-Fort Drum, NY",36,45,2006-12-31,67671.5280903698,Jefferson,2006,2006-12-31,,,,2024-01-01,10713.0,892.75
1952,551,Ontario County,county,NY,NY,"Rochester, NY",36,69,2006-12-31,83867.7835493415,Ontario,2006,2006-12-31,,,,2024-01-01,12754.0,1062.8333333333333
3249,565,Saint Lawrence County,county,NY,NY,"Ogdensburg-Massena, NY",36,89,2006-12-31,56313.47734718077,Saint Lawrence,2006,2006-12-31,,,,,,
2578,581,Tompkins County,county,NY,NY,"Ithaca, NY",36,109,2006-12-31,98686.31352393707,Tompkins,2006,2006-12-31,,,,2024-01-01,15906.0,1325.5
1343,620,Putnam County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,79,2006-12-31,219083.820435719,Putnam,2006,2006-12-31,,,,2024-01-01,26839.0,2236.5833333333335
2039,642,Steuben County,county,NY,NY,"Corning, NY",36,101,2006-12-31,77192.35734667508,Steuben,2006,2006-12-31,,,,2024-01-01,9990.0,832.5
1610,689,Chemung County,county,NY,NY,"Elmira, NY",36,15,2006-12-31,46688.12305621279,Chemung,2006,2006-12-31,,,,2024-01-01,11568.0,964.0
1630,715,Clinton County,county,NY,NY,"Plattsburgh, NY",36,19,2006-12-31,74706.5485133143,Clinton,2006,2006-12-31,,,,2024-01-01,11387.0,948.9166666666666
3088,732,Cattaraugus County,county,NY,NY,"Olean, NY",36,9,2006-12-31,75378.35106114663,Cattaraugus,2006,2006-12-31,,,,2024-01-01,8833.0,736.0833333333334
929,738,Cayuga County,county,NY,NY,"Auburn, NY",36,11,2006-12-31,99906.32535106468,Cayuga,2006,2006-12-31,,,,2024-01-01,9881.0,823.4166666666666
1909,790,Madison County,county,NY,NY,"Syracuse, NY",36,53,2006-12-31,81989.29750170674,Madison,2006,2006-12-31,,,,2024-01-01,10073.0,839.4166666666666
1479,827,Warren County,county,NY,NY,"Glens Falls, NY",36,113,2006-12-31,117137.9818595932,Warren,2006,2006-12-31,,,,2024-01-01,13045.0,1087.0833333333333
2961,861,Livingston County,county,NY,NY,"Rochester, NY",36,51,2006-12-31,85464.91659334656,Livingston,2006,2006-12-31,,,,2024-01-01,10330.0,860.8333333333334
2214,869,Columbia County,county,NY,NY,"Hudson, NY",36,21,2006-12-31,144799.1883033828,Columbia,2006,2006-12-31,,,,2024-01-01,14111.0,1175.9166666666667
3066,870,Washington County,county,NY,NY,"Glens Falls, NY",36,115,2006-12-31,93218.15584020688,Washington,2006,2006-12-31,,,,2024-01-01,11979.0,998.25
2340,878,Herkimer County,county,NY,NY,"Utica-Rome, NY",36,43,2006-12-31,78505.42702040191,Herkimer,2006,2006-12-31,,,,2024-01-01,10067.0,838.9166666666666
1298,890,Otsego County,county,NY,NY,"Oneonta, NY",36,77,2006-12-31,75331.03297546737,Otsego,2006,2006-12-31,,,,2024-01-01,9785.0,815.4166666666666
1722,902,Genesee County,county,NY,NY,"Batavia, NY",36,37,2006-12-31,77221.4017937766,Genesee,2006,2006-12-31,,,,2024-01-01,8977.0,748.0833333333334
1024,954,Fulton County,county,NY,NY,"Gloversville, NY",36,35,2006-12-31,67306.84412995233,Fulton,2006,2006-12-31,,,,2024-01-01,9580.0,798.3333333333334
2979,1012,Montgomery County,county,NY,NY,"Amsterdam, NY",36,57,2006-12-31,75696.49001717819,Montgomery,2006,2006-12-31,,,,2024-01-01,9218.0,768.1666666666666
748,1026,Tioga County,county,NY,NY,"Binghamton, NY",36,107,2006-12-31,80486.91689074773,Tioga,2006,2006-12-31,,,,2024-01-01,10472.0,872.6666666666666
2287,1037,Franklin County,county,NY,NY,"Malone, NY",36,33,2006-12-31,77601.81593629417,Franklin,2006,2006-12-31,,,,2024-01-01,8122.0,676.8333333333334
2224,1050,Cortland County,county,NY,NY,"Cortland, NY",36,23,2006-12-31,60717.799964018566,Cortland,2006,2006-12-31,,,,2024-01-01,10797.0,899.75
1954,1191,Orleans County,county,NY,NY,"Rochester, NY",36,73,2006-12-31,63778.99278902917,Orleans,2006,2006-12-31,,,,2024-01-01,9933.0,827.75
1373,1369,Seneca County,county,NY,NY,"Seneca Falls, NY",36,99,2006-12-31,121698.40973242089,Seneca,2006,2006-12-31,,,,2024-01-01,9881.0,823.4166666666666
2843,1472,Schoharie County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,95,2006-12-31,83947.17494769114,Schoharie,2006,2006-12-31,,,,2024-01-01,9583.0,798.5833333333334
816,1663,Yates County,county,NY,NY,"Rochester, NY",36,123,2006-12-31,116845.17872727643,Yates,2006,2006-12-31,,,,2024-01-01,9170.0,764.1666666666666
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2007-01-31,325629.7376756081,Kings,2007,2007-01-31,,,,2024-01-01,26251.0,2187.5833333333335
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2007-01-31,245764.6684861433,Queens,2007,2007-01-31,,,,2024-01-01,28178.0,2348.1666666666665
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,2007-01-31,669891.262179063,New York,2007,2007-01-31,,,,2024-01-01,31371.0,2614.25
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,2007-01-31,246394.111189261,Suffolk,2007,2007-01-31,,,,2024-01-01,22245.0,1853.75
401,26,Bronx County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,5,2007-01-31,167836.82249333686,Bronx,2007,2007-01-31,,,,2024-01-01,21130.0,1760.8333333333333
1252,29,Nassau County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,59,2007-01-31,293544.68283316755,Nassau,2007,2007-01-31,,,,2024-01-01,22295.0,1857.9166666666667
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2007-01-31,243570.96797137687,Westchester,2007,2007-01-31,,,,2024-01-01,27604.0,2300.3333333333335
157,55,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,2007-01-31,74172.4179182833,Erie,2007,2007-01-31,,,,2024-01-01,12016.0,1001.3333333333334
1223,87,Monroe County,county,NY,NY,"Rochester, NY",36,55,2007-01-31,73071.3135428528,Monroe,2007,2007-01-31,,,,2024-01-01,12754.0,1062.8333333333333
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,2007-01-31,270040.7684390096,Richmond,2007,2007-01-31,,,,2024-01-01,24853.0,2071.0833333333335
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,2007-01-31,73012.09646163961,Onondaga,2007,2007-01-31,,,,2024-01-01,12062.0,1005.1666666666666
