RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,117798.48767866749,118445.83826520592,119067.78203351649,120280.15952664522,121438.87706897092,122819.0376372576,124317.91625640138,125761.73794379644,127286.00667859828,128868.36119855494,130728.87224468884,132511.9658804372,134568.5236364635,136469.9474922874,138608.91891472545,140469.47208329523,142351.99416690954,143843.92501271632,144730.29569175333,145404.64267915522,146207.38352359607,147477.75827247315,149229.71508583848,151064.83349499397,154389.93166645017,158818.5336008028,163856.66391109288,167544.94824959376,169880.92859634277,171436.9204223071,172727.54371487955,176079.276335267,179938.64145194748,183966.806529415,185881.64729369563,187169.81309134743,188336.49951708055,191811.1617648713,196811.9765543769,202634.58014343263,207552.06187766977,211449.07482349596,213378.3195641494,212120.4722034734,209709.2517351294,208176.704352057,208647.58265748923,210128.23725026936,212829.9702024931,215318.51493466343,216978.0677456892,217155.49235580265,218154.2526518692,219673.91960192483,223463.11838999705,227076.25467428815,233270.4822835952,239160.92122695185,245328.38740736808,249877.80533200369,252184.02486585864,253838.13434688747,256330.2639296789,260638.99129008956,265339.62342675525,270169.63949864893,275621.961768352,281683.0290343441,287509.8325867111,293650.96001025575,297906.21364265314,301845.1164007148,305074.75821309374,308269.6089141448,308285.7308718366,308963.12525283574,310461.663873026,315939.8134872652,320509.9517715929,325681.4109656764,326108.32386780594,326365.8356634252,324734.5646227798,324710.5197885297,325629.7376756081,325668.4867481975,327800.1035291731,327596.72101089155,328246.1811532704,327347.05340925214,327259.06123205816,329080.95852718485,329170.5970483308,329620.50460365176,330026.9382187857,330752.63491423894,332192.75373516604,332671.96091053827,334227.01448565087,333553.2461754231,331435.8365447703,329049.4540506008,326925.8965561457,326095.439165926,326377.0950233611,326672.7929290138,326700.8341693319,324051.01275279856,321727.3131784398,318743.5558373618,316398.504370501,312403.94021094334,308627.6440727237,304984.9392575741,301512.37674952537,298354.99348154216,296393.4638300093,295259.5960885617,294398.9585877995,294286.49600312527,293794.9813758564,294429.5904032539,291713.9680023641,289240.0597084091,286817.50621909776,287179.46307330724,289400.1303981784,290054.23273263004,290742.59494837275,290308.5869606695,289552.8775631625,287832.9568144783,285007.7987913257,282173.52824977814,282024.1982764428,283385.9205699786,284759.55124091945,283962.34673494234,282623.2179505534,282605.09208815923,283656.97335061274,285243.88943347574,286546.4208079308,288224.9745825963,289130.7256550805,289747.0291537615,289777.1734806969,290421.42704783846,291926.433803664,293499.8650725514,296196.9410170412,298756.95880489325,302062.6382184005,305064.55028531,308758.55175182875,312683.95512379945,316684.7767553491,320453.8588781732,322684.7344243069,324240.21816192445,324582.8635927548,326341.10301115364,328671.0363672071,332811.44937065645,338780.7490613043,346013.03296001226,353262.44784475124,358467.1943043941,363086.5269135015,367316.25435804087,372048.33912953286,376312.5650149405,381365.9900871984,385511.8341856326,389175.9635395676,390911.5338795765,393911.3202512372,397963.2463708792,403415.73099623405,408521.0887637888,411315.51318504894,413409.85685430974,415021.84941201936,418444.6883238463,422542.1180461473,426279.8152113902,429989.95073060086,434787.84284009086,440459.1798678397,446669.3390498594,451385.88539714273,456981.2825407777,459131.23262935085,459887.2485174153,459085.05022107385,461086.8130623586,464377.4785903036,467602.90123275405,470095.82090130897,472099.27774241,473377.3911517115,474440.8128280023,477546.1480971425,483439.9030573072,489360.57552179246,494258.5985489499,497051.0967705039,501427.4197864234,504995.1174231517,509426.8649914995,512632.181028008,516421.332096006,518279.0365796364,519576.82909220434,518914.227969906,519429.12003917526,521839.8673361858,526501.2318797089,531966.9432753824,536762.4604569799,540718.6373998382,542316.6400520582,542876.1846729167,542686.5611071483,543004.3735252465,541643.759126163,541180.0424007721,540157.0796699225,543135.3305436863,546285.7521126132,550820.8871500398,553411.564785027,555791.5967248274,558178.4347662119,560040.4407528685,559505.4754270407,557498.744365913,554582.7389403116,553633.5899896128,553381.2821091131,554739.9609131692,555526.707159393,556316.4646149321,555912.6282727625,555268.3639453779,554061.9639717959,551818.006255173,547032.2667082931,541207.4738749631,536208.4512124604,533918.8212997494,533485.4104228237,533789.7123056058,534843.5384013458,536774.9668836142,539082.5043172642,542725.3082082542,545746.2572550839,550236.7343912359,554976.4844652271,560571.5673555876,567810.7357680231,575361.8516772012,582042.0894865519,585200.3119633422,587145.4708384842,588421.1128922335,590453.6401566897,591704.5712274421,595116.1226826397,597669.1279142081,599326.5401793144,597448.0550320008,595736.691180123,595422.3704481167,596387.8834722518,600034.2524025303,602060.9452499092,603755.1521105749,603387.4123000666,603684.9182801672,604346.2218729015,604191.0002390479,602691.3508097591,600688.2395756148,597087.800188874,594039.3719933219,592146.3553863848,594064.3579687431,596875.932380882,601965.1275697653,605791.7101466473,610052.8551308475,612677.6792784473,616592.8898666695,619986.9900892562,622920.3776793054,624542.66420164,626745.6535700023,629059.8350697594,630208.743164346,632554.2038307126,634973.5433335919,639279.8639260029,641658.714482888,642391.1900271256,642368.0928987778,643422.0098814993,646605.9134847551
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,117354.46610832751,118052.4494961013,118800.2508218335,120050.90835850348,121137.80615718129,122183.18902072754,123371.68456368792,124699.8580659866,126039.6005752014,127628.66207076,129408.9788065292,131142.32910058976,132723.1270772978,133937.8241192073,135223.0521420717,136451.75874416286,137892.18769989142,139317.04114996377,140795.62266544907,142333.7258221604,143508.77884804216,144416.42873826285,145262.80004357098,146271.32564572277,147818.62695375827,149083.000152356,149344.28447181138,148849.74655529723,148384.8033688435,149102.21948470597,150199.6503980018,151456.01769189988,152653.42442226803,153735.10963467715,154793.5685628754,155819.97038635562,156897.90152275268,157923.140252327,158879.2366290083,159754.47132929452,160540.82593384295,163078.61437572955,165410.2339298968,167583.7822236539,168116.1425644152,168863.3689590085,169990.4254567209,171174.3473595416,172505.3012160645,173761.9116721565,174961.52300777184,176406.27458690864,178270.40401732337,180694.71357263703,183317.8923692774,185941.3297856514,188676.45493561903,191602.6396004937,194812.4628943208,197823.245956689,200458.6573275982,202978.112461716,205924.5713233789,209370.23683568847,213083.26088951743,215535.7257463315,218551.64566599505,221603.1904764993,225401.42669711707,229000.0918168929,232211.9057283101,236213.99229284129,239475.76347917123,242646.03147048532,245071.3859037532,246875.13257328377,249231.73327992376,250796.02972221328,252467.1656690868,254124.92027033525,256022.32861760617,255484.42721807587,,247894.57189414135,245764.6684861433,246150.19545608663,248982.17940965784,251270.0707075294,253606.77283324115,252914.28197962287,252344.65892713223,251975.46944316712,252241.893332676,253734.02749426352,254570.34566606613,255566.37898549027,255872.29352488773,255016.87954550583,253332.26787823808,251806.48978143145,251025.49394947893,249469.0459635687,246963.99270425143,243517.45014664144,239994.76630432557,237739.90758406732,235419.86086147776,233022.8796150844,229542.2957840504,226803.7028353448,224679.9828011461,223149.77678619,221880.6777599977,221035.31594447253,220048.766085051,218594.0364724862,217323.58582597863,216783.45342303987,216803.6558130261,217056.2324592445,217767.50072515247,218808.84454177765,218457.1490561733,217245.61345624688,215538.2132652068,215932.615602113,216340.34438657013,218005.91901102755,218907.38072871417,220188.35875208108,220081.76154614225,219620.04609538024,218444.88656501632,217714.6726570858,217993.69139712644,218614.4785283548,218836.7664851695,218248.5043114838,218336.83850616388,218821.2183871561,220051.7632966762,219979.04120239057,220391.5957790456,220610.45068841448,221901.2014189587,222741.42158593857,223786.16659557747,224589.1108030069,225521.0458793425,226617.8618458655,228760.9444007188,230174.1206579864,231311.69315189676,231799.5125532007,233131.1820865221,234405.6562745644,236052.58395979763,237976.4705238568,238526.00875703103,238336.88441113557,237562.0415143626,239371.8730643786,241958.83581795252,244648.60497660664,247435.8259974288,250478.49696538955,254418.57349181004,256465.683295322,258148.08861427187,259028.44804733005,261185.75794049352,263051.4211812233,265053.77651274233,266388.36998588365,267867.7078198011,268644.4116626089,269325.768534056,270474.0554712902,273161.40333048004,274996.12962910585,275119.38255578314,273704.8826906965,273626.00157988275,275088.74805232085,277167.9079653763,278136.3445288853,278957.47575758933,281562.8986038756,285784.65028339066,290244.15901832934,293444.81616948004,297022.3519448232,298423.62513308105,297807.5396780284,295538.8806722981,294978.4213507716,296120.84440324496,298362.73803746613,300428.6588341444,302821.00701210427,304991.4780023724,306661.26446780487,309176.8422525457,312659.4160903204,316349.63294810004,319988.9504870472,322816.4062597796,327053.59176589287,330743.5701501947,334133.5703048991,336850.1766761837,339456.4204798041,341613.1067617208,343439.760676242,343989.1750273151,345150.94339596684,347623.365432247,352485.1163466849,357828.6433952349,362018.4240030006,364562.6097676316,365833.6305927783,366843.5448804228,367301.10311715136,367186.65150510106,365730.433130468,364686.068210196,363361.9010015789,364692.389267669,367029.69232856313,370394.16381680645,372741.7950425946,373907.0411747966,374885.921425762,374972.398143978,374354.8250629459,372932.5510877759,371218.0595126432,370504.779501036,369957.4271678573,370473.6730498856,370639.10446552985,370303.9328059922,368555.23072691215,366707.9472411691,365118.25009553,362714.7723212831,358080.22899186384,352612.01814258983,347821.36945857253,344725.4687838605,343044.6834109395,342681.6417335575,343280.3600549987,344306.8564411544,344621.516669852,345613.51875831204,346041.6229960729,347506.7225593764,349043.8252549513,350931.4842637796,354206.1409214342,357570.72624677425,360980.30712342745,361112.9333856716,359483.93223415216,356666.42244738777,355235.82374682603,354244.89207381406,355608.25953092665,356440.6031983218,356973.20245842886,355002.5978693264,352578.9230415167,351209.04266623576,351443.40737965214,354803.9137377317,358004.41741682735,361042.8658651384,362272.1963893827,362573.1756024262,362618.99132200686,362437.77247040113,362571.9904309653,361750.8919200348,359594.0047590987,356537.97475620214,353927.8774077609,353122.4169416419,353431.8114498936,356275.67210466525,359110.77361545555,361797.8683401299,362213.7736085088,362465.62030479,362530.8888320555,362584.4364580543,363002.6068332296,364214.142270952,366072.05497356976,366357.081763342,367011.0780864855,367663.4258991039,369749.63146950863,371253.7843910148,371918.817003371,372010.6983454636,372042.755859419,373694.4085794849
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,258182.43922552493,259832.75491820907,261665.95212822268,265453.6294391436,269770.5729631928,274500.17868339625,279114.59414644534,283151.666678481,286767.8419010141,290531.0419184705,294989.59082092694,300098.40989364777,305666.0286104268,311333.54332860874,317367.93732745503,322880.859833718,327888.41658682615,331637.2381574345,334577.25947372086,337312.53146365896,340187.92412071954,343796.3249287423,347634.89829939994,351025.6306902203,354956.9415182306,359243.7456147348,364239.8297589184,368780.40674423735,372956.6414899205,377085.0072116754,380656.1961867432,383706.79313562345,386287.3981487363,389113.7135789019,392174.3527461065,395426.2281168718,398685.4190745964,401941.257177347,405115.8719366176,408278.5060661037,413257.2200072708,422527.50110910594,435110.4204960418,447237.82735359366,455288.3787519158,461004.1942083245,465442.0443120524,470259.3382239566,473999.5976558992,477475.5599994303,480805.8568090874,484645.42419746815,488599.48743370967,492724.3769782056,498037.84976482927,505635.81634239433,515244.7197940194,524989.1100888131,533132.7230840122,540757.6555966904,550472.5325027119,560234.9304060052,572418.9378382236,581242.8937842433,590973.9200385633,600116.725469052,609089.233134026,617063.7867122425,621822.1628609728,631738.0482616477,644997.3730931183,661243.5157345022,678881.667597032,694000.246598062,704289.3452530779,706569.5737231239,709730.7878103163,713915.9248763691,716056.3527082269,702338.9766243635,679450.3642223091,655120.9176163869,649676.2349333694,660077.5309370338,669891.262179063,673898.375523657,671733.616753372,674165.4894906448,676846.80721275,673491.366791669,669533.5675109989,663678.4337980951,674123.1766968747,688859.9696574087,706794.7257015384,713696.9195766338,717153.0619357488,722238.1211973283,726326.1483573903,735291.952815195,736522.7417294593,735409.9330115371,724246.8223980578,719118.2960860258,725464.1285542521,727740.9891244745,730356.7637693592,713579.8956706432,688196.5320160739,654315.492175717,631700.3723644193,617401.7511458228,616416.4305389072,614394.578106295,617001.0056519489,608602.4235013573,596500.0385345547,584784.478870626,574606.9209384461,569862.5141384626,574070.0352523363,583992.008490957,591824.8338161516,596833.9708646714,596162.8340749554,596224.1172321344,599105.6897967923,606899.5350630953,616401.4428085719,623569.8813453132,619990.9456487503,611503.2435666263,602715.3849605649,603455.6204837695,609040.0129299095,614126.7124183489,621126.844699314,628192.7567576739,634164.5359804734,639861.2644659659,644166.5603896823,645716.5767937344,645054.8493700734,643245.5332579279,639946.316265685,635605.2307684493,633166.9372370793,637021.4534184703,641332.7582249059,647085.4349858429,651948.6522405917,660373.9288440306,668087.0005596639,673303.8627823727,675405.8947921238,675041.8896149431,676964.1681316937,678586.0286072408,682504.1738008746,685092.177910972,683893.923108744,683136.7379664079,684688.7063998679,692648.0050607283,702928.6023270595,717546.0107905552,730258.9834244917,740839.8356080424,747812.892276377,757286.3892439939,766442.3530824701,775208.9617090992,781930.3756509613,787804.2147850413,791393.1214407654,795278.7545322395,800816.9926883829,812422.9404663146,824524.8898192187,833795.7930815875,833111.5292459266,828989.8952805937,825009.6868660813,825453.0288245361,828191.2465338958,832725.7864286929,838960.7330104894,847252.7410041621,854860.8722746972,863409.9132042193,869218.6577460803,874266.0876413443,871334.2149711059,866032.2080016142,861767.5117396871,862642.1964428242,865176.9450301653,867727.0722635997,869874.9410924778,871811.5471780249,871936.4097702199,872220.988168385,874629.7592405943,880074.1870488408,882971.6150556564,885843.1686212644,885736.3622958702,888502.7079557221,889118.2892742963,893781.5819308818,897522.8203711578,901687.0740470862,899829.5370793265,896995.9376357561,894288.8423342388,894652.9698578262,895673.3420078248,895978.3410731199,895695.820262198,895228.658313558,896221.0954197845,895281.0283750041,894310.3724600257,891642.333388291,889844.3007868053,885474.1205760558,883046.1404855758,880230.1677566296,881285.8859685381,881603.9208026618,884003.2974168593,885323.2959086559,888259.740636052,890426.5552265672,894487.7080021417,894173.9808261836,891502.257434505,885890.9419032885,882156.096822587,880979.5145186555,881061.1640189452,879579.9705589224,876729.768041381,872293.1504174607,869785.1668341486,865941.0682899369,859992.8742698025,850192.1091345345,839514.3552068319,830961.1240584165,825818.8947964315,824433.9714002033,822834.924056679,820831.3757411538,818515.1933230081,816647.3059114675,816550.2961481587,816606.1942308318,818213.6695710057,819686.9699658736,821163.6736885639,823579.73048231,828548.161301487,834048.7366250014,840146.4255478061,846845.3189269188,855077.8036736826,861637.4111321283,864934.2686955915,868708.2864151271,872932.814870874,877045.8312569517,876226.664640613,874189.2515750969,871020.470277832,868314.2209442727,867057.1282132178,865237.3222021587,860597.0412417497,854646.1982989061,850137.761089908,849540.7704544336,848429.9371273401,845353.735150548,841531.2143397402,836280.4406591916,830002.9179255444,823499.5838802807,820108.0137578977,817587.8155776545,818542.058739076,818848.6775628909,820952.366360046,823438.9513490656,827963.7368124435,832817.7562380666,836875.8770197824,838938.4498165284,841847.1699406253,843053.3679245414,843477.8372546178,843430.419458278,842990.0268046511,842573.4147721082,839845.9514552316,836080.3867029212,832701.9147347095,832838.3725082277,837231.1458381568
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,91291.87944981076,91706.27743490998,92057.94649390476,92800.1976283336,93501.16991459847,94306.4854182508,95282.84943434992,96650.68935412556,98178.9348454813,99931.84404180376,101556.72616438085,103533.92652908684,105156.66055963525,106792.16503249262,108205.33425662768,109822.93129032472,111429.7364141042,112766.79182307614,114119.46913848873,115530.41833638756,117292.26912333153,119227.30762189516,121163.43957242552,122690.66877067416,123941.8263398726,125485.01125941404,127198.4935901547,129102.8901732564,130646.87862301024,132407.09007475848,134391.39831008375,136849.1961188775,139816.5067217846,142543.0579363614,145106.82768867782,147405.61879283586,150124.27850872275,153150.190643986,156187.19085901286,158987.708059333,161574.4569319169,164028.88762713803,166739.1699349764,169495.92172818177,172263.90496428966,174851.58436359893,177569.63011873726,179984.12933180304,182497.08284473364,184605.63036710065,186815.02050529775,189016.3236520279,191419.77066722972,193753.1817198836,196038.8302001173,198410.940823107,201129.71140197347,203974.38890221505,206016.72027874136,207926.9826232833,210819.1236212229,214304.27396275665,218039.3199778933,220697.76034330155,223186.5988439056,225661.066073535,228094.62444575224,230633.3784184069,232843.77726470283,235029.180089653,237159.25213284892,239069.2480302515,240851.0074961444,242840.3544632327,244848.6565230837,246754.75635080543,248209.395668586,249398.3905547943,249584.62889588217,249182.32725628235,248227.84129615067,247930.1603469219,247431.69901591176,247128.76259395995,246394.111189261,246086.29028752717,245765.55328016324,245076.2825736731,244360.62689489604,243782.43425438323,243436.7868914257,243006.1755783448,242293.42404733217,241888.1996667244,241158.83197211404,240310.3163665213,238579.986504538,236995.98668743004,235455.67007495608,233535.03299333723,231219.00934930635,228972.6323348377,227368.70768325287,225726.72317831367,223491.54581908623,219082.377628229,213698.9798006818,208374.35099037076,,205056.73394525485,204794.1659074482,203887.6376242764,203006.03518239583,201687.9221849944,200688.8011335798,199224.5531552897,197920.51243702552,197055.98730853517,196596.467147775,195952.47334609504,193890.99706651992,193252.3908109741,193355.6626689917,195489.238224191,197376.24977072817,199057.8577759656,199016.1547854616,197920.2215707074,196977.7471015424,196394.74307275613,195306.86235090028,193323.0927548659,192291.258976714,192038.32197723968,191962.2481861787,190752.5939710529,189549.07379968805,188662.62879123015,187679.75512910925,186878.10783825652,186139.67461969375,185872.9234833674,185733.75737378336,185885.4846037725,186023.90480670397,184106.20882283477,180527.21922569769,175901.84514349388,172538.52646578866,170358.51614921886,169111.3429148275,168033.50974462758,167050.40428181842,166313.15675439537,166156.8873693105,166089.4658392126,166654.9691387202,167531.7655993645,168631.1053577547,169343.41911417546,169651.76946803334,170617.98860396756,171592.3334943857,172938.29831060427,174503.6900475876,177046.05128802767,179268.85985713138,180179.2490662283,179739.8837244487,179333.80688013323,180253.15263564745,181550.73325633383,183035.1864294504,183085.32931821665,183267.39680162576,183862.43663256915,185012.4460713548,186178.74288262727,187000.84991535847,188072.6730607579,188032.74578254807,187099.24878152504,185689.25411940983,185114.4568689588,185495.91753377672,185943.5640668771,186388.7879055213,187211.7993046355,188751.35569833883,191019.15532293727,192559.01610024404,193638.38451514323,193015.0169821313,192135.4272315594,190763.5361702505,190184.22701540205,190315.866204364,191069.3696774141,191786.4786136316,191959.5322583322,192263.44824184407,192554.6115915968,193422.59807116733,194820.66995938416,195726.59108404533,196663.2801205708,197435.40923326623,199067.41497950876,200349.716886725,201527.98963027052,203193.9653624181,205253.56209533624,206964.33712014408,208310.5210077541,208643.03029817372,208755.18309331988,207572.18189202,206436.5239758023,206113.3127567762,207390.44674205352,209909.98515892855,212229.62491153344,214955.91548940985,217479.98290465647,219880.11076217412,221506.458131032,223123.6864200247,224435.241676082,227331.98767410775,231359.31319258548,236708.7395058463,241456.93008369123,245001.41746035276,247725.38077035747,249688.06823105837,251044.26882516575,251143.5393167008,250847.24559827452,251289.3989374376,252799.53750528788,254434.15846390688,255900.4259548443,257353.6548880126,259280.60835753227,261369.3627959657,262125.53234684048,261370.80379028304,259409.34624883285,258360.66999338556,258603.2885032269,260249.89082805227,263142.68358081486,266261.6079705505,269467.380776311,272533.31081529846,276058.40060180373,280184.7701287364,284424.89072073647,288887.73609248485,292948.0574361276,296022.0893669422,298810.72328481,301599.05717794714,305496.7267522909,308318.0163981736,311369.3803801693,314076.5908355873,317801.452759654,320952.0983164539,324239.49532716064,326212.9922566156,326380.3873900356,324777.15770647104,323046.48314929235,322360.3439047692,322451.1247098154,323302.6849811785,324229.65658176417,325261.03670634486,326745.22163402144,328139.7999843228,330420.1703313236,332976.6014108378,336161.2781815435,338991.48934638087,342591.4533235536,347208.4426170453,351950.1470370299,355255.6201615991,357051.0994244884,358896.2807204831,361045.7306678016,363232.9703068232,364707.78634811664,366213.0660771932,368393.0993664874,370515.1564107495,372241.2050498689,373129.2315080837,373764.6588136966,374758.4574970184,375898.1973278842,377142.2633467804,378183.09887244814,379422.9836959972,380473.92336774,381414.3941777505,382120.58300391264,383392.5275069688
